Season,Name,Team,G,PA,HR,R,RBI,BB,SO,SB,CS,AVG,BB/K,wOBA,Def,Off,wRC+,BB%+,K%+,OBP+,SLG+,ISO+,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
1995,"Chipper Jones","ATL",140,602,23,87,86,73,99,8,4,0.265267175,0.737373737,0.35448483715454737,0.2674892544746399,8.781475828362536,111.93224051799145,136.3889497276291,102.24741826307158,103.72022396546514,106.93538733621655,122.97906854696194,2.2986860275268555,1.8695287704467773,0.3798249542465326,2.873818371939169,"Chipper Jones",97,116706
1986,"Jose Canseco","OAK",157,682,33,85,117,65,175,15,7,0.24,0.371428571,0.34070912349241594,-7.1450605392456055,12.236009705333068,114.64469644866273,107.96011927381339,170.67506274978038,96.55909889581167,111.9485905777157,148.01283334297764,2.6957154273986816,1.531450629234314,1.051019322670919,2.861529174929599,"Jose Canseco",1001918,111962
1983,"Mel Hall","CHC",112,458,17,60,56,42,101,6,6,0.282926829,0.415841584,0.368037539680887,0.8199588805437088,11.679178226725938,124.49049053044216,100.9996245553985,165.12777653649346,106.2350573755505,125.07387748150674,161.63862199179007,1.475937843322754,1.3412688970565796,0.07048539898839645,2.8525355752663017,"Mel Hall",1005259,115348
2006,"Kenji Johjima","SEA",144,542,18,61,76,20,46,3,1,0.290513833,0.434782608,0.33774333432068887,11.053754806518555,-0.33272564396017934,105.00254702784271,44.53072550643905,52.579477503300275,97.64936311004614,102.92649368699671,98.54429305254408,0.09986571967601776,0.8564603328704834,-0.7561712128896569,2.849526384391254,"Kenji Johjima",5811,492706
1988,"Walt Weiss","OAK",147,511,3,44,39,35,56,4,4,0.25,0.625,0.28977690809276474,20.658456325531006,-9.865301645791694,85.24629851098811,82.02605059352433,76.58515707087884,96.22346123536403,82.12743395166433,53.916919754187866,-2.408707618713379,-1.1287875175476074,-1.5161934606554586,2.8473439873111923,"Walt Weiss",1013748,124054
2018,"Jorge Alfaro","PHI",108,377,10,35,37,18,138,3,0,0.261627906,0.130434782,0.31350102675250274,17.586265444755554,-1.6379434281612606,95.07031902592546,53.20136840986937,169.65542327347148,98.99859061094755,97.57220082603756,88.98179013197696,-0.10944599658250809,0.09180983155965805,-0.20382268339651233,2.8297827656189916,"Jorge Alfaro",12180,595751
2016,"Tim Anderson","CHW",99,431,9,57,30,13,117,10,2,0.282926829,0.111111111,0.31522205352783206,10.166110038757324,2.6492326352451814,97.5523715718714,37.609473930623025,131.40478305988034,95.06209155491473,101.85170548034328,89.40575430925202,-0.871234118938446,-0.7742358446121216,-0.09115053097011105,2.8046896905297776,"Tim Anderson",15172,641313
2014,"Kevin Kiermaier","TBR",108,364,10,35,35,23,71,5,4,0.262839879,0.323943661,0.3329051207093632,5.443237781524658,8.627135212966937,116.55987281238876,81.90116687102254,98.94319653837542,99.4836390441821,115.0688660565336,136.1932616945389,-0.22054441273212433,0.04102976620197296,-0.26303017694927266,2.799378877985876,"Kevin Kiermaier",11038,595281
1983,"Darryl Strawberry","NYM",122,473,26,63,74,47,128,19,6,0.257142857,0.3671875,0.3668496534228325,-7.183486461639404,18.462459987072513,131.3821340403497,109.43913846955753,202.63434916724825,101.36643304784101,131.253122400129,200.9945101466908,2.1752660274505615,2.436821699142456,-0.5348285595726541,2.790403775689736,"Darryl Strawberry",1012606,122864
2008,"Geovany Soto","CHC",141,563,23,66,86,62,121,0,1,0.285425101,0.512396694,0.37259585585585614,-1.421849250793457,11.252049848432716,120.01728297487652,120.8268431717707,125.360514217459,107.37686622611078,118.21288534047234,137.4064219668194,0.8427978157997131,1.2964129447937012,-0.4953976351023218,2.781656585595754,"Geovany Soto",3707,434567
2023,"Edouard Julien","MIN",109,408,16,60,37,64,128,3,0,0.263313609,0.5,0.3659617376561833,-2.2993864566087723,16.05336329977419,135.25761908610883,187.35443129528448,135.5896218455903,120.13754651829936,111.35200621117237,118.29351405790224,0.10319038480520248,1.5655063390731812,-1.4572839454521265,2.765696562823716,"Edouard Julien",27534,666397
1992,"Reggie Sanders","CIN",116,438,12,62,36,48,98,16,7,0.27012987,0.489795918,0.3678886592388153,-4.388089954853058,15.969315523011684,132.47307531558178,129.3484759697126,154.9593872410975,109.73366344195132,121.2289156298199,157.19369027902593,0.960475742816925,1.4613590240478516,-0.527979155259993,2.754604722378324,"Reggie Sanders",1129,121673
1987,"Chris James","PHI",115,391,17,48,54,27,67,3,1,0.293296089,0.402985074,0.3714345520887619,2.330592155456543,12.031700646945811,124.33123529649212,74.89696306984713,117.96580302782111,101.46717062230144,125.26276420761474,154.4253533451418,0.24748438596725464,1.2132489681243896,-0.9695601067757026,2.7541781286022013,"Chris James",1006347,116477
2018,"Shohei Ohtani","LAA",114,367,22,59,61,37,102,10,4,0.285276073,0.362745098,0.38961222161958503,-8.858024597167969,22.95124501979273,149.45424741033582,121.44597510210136,127.53773470790732,113.14808485300017,135.4811634989398,167.34250738362354,1.7670437097549438,2.1656222343444824,-0.32402686984076867,2.740577510171072,"Shohei Ohtani",19755,660271
2005,"Jonny Gomes","TBD",101,407,21,61,54,39,113,9,5,0.281609195,0.345132743,0.3868980625529348,-9.120386481285095,22.559873103472164,141.07719321561885,122.06036908479916,175.90035617738724,112.41611434143302,125.68391641437834,160.96140153523112,2.1911816596984863,2.810556650161743,-0.5155427122417358,2.7259895033012116,"Jonny Gomes",1845,430404
2024,"Pete Crow-Armstrong","CHC",111,365,10,42,46,19,86,27,2,0.241691842,0.220930232,0.30048455711172406,11.046969652175903,3.0564072747856037,94.4708135070604,63.189416156710074,104.74704917016216,92.8136917992288,101.26105391207199,106.35194676642574,-0.09610889852046967,0.28486567735671997,-0.3847642292971104,2.7178653426463835,"Pete Crow-Armstrong",27769,691718
1978,"Ozzie Smith","SDP",159,668,1,69,46,47,43,40,12,0.257627118,1.093023255,0.28834313061088324,12.101508140563965,-8.30724674719203,84.16320856156048,78.6007442653198,52.150669472602864,94.26425842819768,80.94536471476867,43.99133739607489,-0.19287627935409546,-1.1932541131973267,1.0076494769688245,2.714072563076969,"Ozzie Smith",1012186,122439
2024,"Jacob Young","WSN",139,487,3,73,35,27,95,32,9,0.257990867,0.284210526,0.2914614706049384,13.223162174224854,-3.2977125266010106,86.5794051515049,67.30051848221868,86.72231327557623,100.69902658777869,83.32587697909699,49.68388594087491,-0.5499095916748047,-1.4467570781707764,0.8727246818188191,2.7105477399221227,"Jacob Young",29931,696285
2014,"Billy Hamilton","CIN",152,611,6,72,48,34,117,56,23,0.250444049,0.29059829,0.28746197597925055,13.229528546333313,-7.046810966059262,79.06580426929682,71.1003718690601,95.73693981412829,91.35404537137204,89.81584342509207,75.31916441283349,-0.43515855073928833,-0.9459254145622253,0.5236338909345464,2.7078906140632975,"Billy Hamilton",10199,571740
2023,"Zack Gelof","OAK",69,300,14,40,32,26,82,14,2,0.266666666,0.31707317,0.35695949047305514,3.06609570980072,13.798715727540205,132.1531974785907,103.51332255908419,118.13245796273937,106.20417474798627,122.30893719702134,143.59850158148663,0.8267677426338196,1.159857988357544,-0.2570599959723383,2.7068524180934075,"Zack Gelof",29766,680869
1986,"Kevin Mitchell","NYM",108,364,12,51,43,33,61,3,3,0.277439024,0.540983606,0.3587116420104812,2.5685895681381226,11.942732577758498,129.73482146510366,97.90188078168953,114.94218921825919,103.86446808158374,118.36249084637392,142.4143011565056,0.5458461046218872,0.6606500744819641,-0.10162638132614144,2.70654066521558,"Kevin Mitchell",1009004,119195
2023,"Josh Jung","TEX",122,515,23,75,70,30,151,1,3,0.265690376,0.198675496,0.3341787888008414,5.191367268562317,4.28016115686252,112.50766337384897,69.57579591097348,126.72034911676671,99.2314311239038,113.2817669920256,121.66818645472162,-0.46820417046546936,0.28724998235702515,-0.7864428382066468,2.704293185459955,"Josh Jung",26299,673962
2009,"Chris Coghlan","FLA",128,565,9,84,47,53,77,8,5,0.321428571,0.688311688,0.3741565433996064,-12.171712398529053,21.32820007146498,126.56132617362407,101.15709260502666,77.93305685228124,114.99661090200617,109.06628963676314,88.85851739643675,1.4463813304901123,1.6093761920928955,-0.06102452249568935,2.6885723769442498,"Chris Coghlan",6878,458085
1993,"Mike Lansing","MON",141,555,3,64,45,46,56,23,5,0.287169042,0.821428571,0.3273305899530485,5.955647230148315,1.2875562146691684,97.99948995444858,97.31299125918444,69.7195798626169,104.80196536957634,89.28424505070365,57.40456522539476,-0.7423058748245239,-0.43706953525543213,-0.2662925417824854,2.688457001263562,"Mike Lansing",1007334,117491
2003,"Angel Berroa","KCR",158,635,17,92,73,29,100,21,5,0.287477954,0.29,0.3400533295602136,2.0927653312683105,3.305265681039634,100.81595426804597,55.290109158047905,100.27039321999524,101.10331356516082,105.35609379830215,102.00474590587399,-0.7854925394058228,0.5009130239486694,-1.366309113531735,2.68766218262529,"Angel Berroa",591,407556
1995,"Garret Anderson","CAL",106,400,16,50,69,19,65,6,2,0.320855614,0.292307692,0.36844103242540116,4.658435344696045,9.061461251771087,116.9039864768067,49.47127227387565,105.82631783246643,102.1969448638387,118.34468586529196,117.74111686359872,0.04947800561785698,0.3574724495410919,-0.30361438232653404,2.686880304374358,"Garret Anderson",2,110236
2009,"Garrett Jones","PIT",82,358,21,45,44,40,76,10,2,0.29299363,0.526315789,0.3934398012501853,-5.049610376358032,20.65434857504182,142.22897983501846,120.488579055598,121.39757198634096,109.63415046302332,134.3146684500581,175.22673205056864,1.2371219396591187,2.906791925430298,-1.560300267427025,2.6844093940508174,"Garrett Jones",2714,434540
2022,"Brendan Donovan","STL",126,468,5,64,45,60,70,2,3,0.281329923,0.857142857,0.3487786563680919,-2.850605458021164,12.287097672194582,127.00483608542127,153.43563145944037,66.14181805438457,125.57807637672904,95.11729983944727,62.70515998171042,1.9249101877212524,1.2733378410339355,0.7110649876585133,2.68300447631437,"Brendan Donovan",24679,680977
2023,"Patrick Bailey","SFG",97,353,7,29,48,21,100,1,0,0.233128834,0.21,0.2817779229237483,25.450876355171204,-10.57603695507908,76.57634576413301,67.51018989400656,126.93502751292436,88.12859337036664,86.16562007918237,75.54109961704877,-0.19093292951583862,-0.7713952660560608,0.6054297154344703,2.6819766946628434,"Patrick Bailey",27478,672275
2002,"Mark Ellis","OAK",98,404,6,58,35,44,54,4,2,0.272463768,0.814814814,0.335261479208741,5.360305309295654,7.59216968236656,105.5502013155345,129.3512360586711,82.26567503942218,108.13282408606895,92.72118248984947,75.66061286645885,0.11867238581180573,0.04785473272204399,0.074041314096016,2.6673103419731303,"Mark Ellis",1443,407885
1992,"Moises Alou","MON",115,377,9,53,56,25,46,16,2,0.281524926,0.54347826,0.34953601898685577,1.5803601741790771,11.772086904339755,122.85933706754426,78.26955159625975,84.50500011889392,101.0430115196604,119.1857316025537,141.50173105544823,0.7911880612373352,0.875137448310852,-0.12007739985798216,2.6646995245419776,"Moises Alou",261,110189
2010,"Giancarlo Stanton","FLA",100,396,22,45,59,34,123,5,2,0.259052924,0.276422764,0.35596039310479777,4.933685779571533,8.618331135074811,117.84133588341342,97.17099319066892,168.3430899244106,98.1320348801065,122.81279975785557,164.3031001209829,0.4094778299331665,1.1932928562164307,-0.7533182585622025,2.66118850734028,"Giancarlo Stanton",4949,519317
2002,"Bobby Kielty","MIN",112,348,12,49,46,52,66,4,1,0.290657439,0.787878787,0.38697906514239866,-3.580165684223175,18.36270196497892,136.65793653700126,177.46935494147854,116.72690293687293,122.18116326120445,113.94344376243562,120.42865740284373,2.112013816833496,1.276543140411377,0.6931204364920649,2.660444032548133,"Bobby Kielty",736,282878
1978,"Alan Trammell","DET",139,504,2,49,34,45,56,3,1,0.267857142,0.803571428,0.312181681274889,14.246432304382324,-5.271346011879786,90.15405590983984,105.2179487802138,93.98585709888609,102.77938133989726,88.20066326316181,57.81015887076829,-0.7104163765907288,-0.7382280826568604,-0.053097288076618177,2.657681083177252,"Alan Trammell",1013157,123437
2009,"Colby Rasmus","STL",147,520,16,72,52,36,95,3,1,0.251054852,0.378947368,0.31143768795300275,11.474578022956848,-1.2284004183834796,88.88585659368009,74.65657738892165,104.47194896351606,90.53720843000194,96.47439357381384,99.88147234488211,0.0873199924826622,-0.7415432929992676,0.8313766487349384,2.6564391545715895,"Colby Rasmus",9893,458675
1987,"Ellis Burks","BOS",133,606,20,94,59,41,98,27,6,0.272401433,0.418367346,0.3339142204321104,3.891975313425064,2.2915165352374522,99.59143844168955,75.69035823246621,105.15882584929406,97.14584232664359,103.60634239957687,104.94316993449056,-0.09057451784610748,-0.14320655167102814,0.04702334732773676,2.6518029509119105,"Ellis Burks",372,111736
2004,"Bobby Crosby","OAK",151,623,22,70,64,58,141,7,3,0.23853211,0.411347517,0.3238380744233486,11.827016353607178,-5.890607133971448,93.38307629012067,109.5506063662534,138.3967881989827,94.1895489141203,98.01858806486877,114.30881621602514,-0.053649451583623886,-0.4748355746269226,0.42514722041622627,2.648154639127569,"Bobby Crosby",1818,425853
1977,"Steve Henderson","NYM",99,398,12,67,65,43,79,6,3,0.297142857,0.544303797,0.37392906317807206,-3.4673080444335938,16.341961679932307,133.15689477204512,119.946637113257,153.6796194800069,110.37129131340151,116.98953683376199,129.68262538074197,3.6633458137512207,1.9182759523391724,1.4068478618487092,2.6375363730383823,"Steve Henderson",1005636,115751
2019,"Cavan Biggio","TOR",100,430,16,66,48,71,123,14,0,0.234463276,0.577235772,0.34257433631203393,0.6904032081365585,10.887904637986292,114.64736650368901,194.21168103562104,125.10463364124962,112.48969048318926,97.56536598745569,104.59329755282059,1.7145386934280396,1.5779844522476196,0.23728623936951254,2.6361617558842823,"Cavan Biggio",19252,624415
1974,"Rick Burleson","BOS",114,415,4,36,44,21,34,3,3,0.283854166,0.617647058,0.31809823649022184,15.551439762115479,-3.6594404761828345,92.8886600012076,60.94889140754473,63.59208388003815,99.24859553051715,100.24371670653534,78.25941096576082,-0.5517022609710693,-0.6791914701461792,0.12235799016523274,2.6238377365146355,"Rick Burleson",1001696,111737
1985,"Vince Coleman","STL",151,692,1,107,40,50,115,110,25,0.267295597,0.434782608,0.2972021344451793,0.6882729530334473,2.2421417052494004,87.82403628650334,80.56007932430967,124.79086373728528,97.66753648723775,86.42450466958718,53.00384398655255,0.49371230602264404,0.9201525449752808,-0.3987831562805205,2.617139742183652,"Vince Coleman",1002433,112487
2015,"Addison Russell","CHC",142,523,13,60,54,42,149,4,3,0.242105263,0.281879194,0.30369667880810225,14.031853675842285,-6.060194688841383,89.56622868449168,101.05055909914174,142.9434776131127,94.56646589457524,95.03391050204482,98.56610098513747,-1.2349977493286133,-0.6843832731246948,-0.573638826115513,2.5609478910345014,"Addison Russell",14106,608365
1991,"Orlando Merced","PIT",120,478,10,83,50,64,81,8,4,0.274939172,0.790123456,0.35119615939404447,-4.034519672393799,13.142467197064974,124.2454444706261,151.87587251272387,115.5938401391133,114.71287841901578,103.38167950540003,96.69660562922026,2.966357707977295,2.073859691619873,0.9439184812472781,2.559426065394827,"Orlando Merced",1393,118958
1993,"Rich Amaral","SEA",110,421,1,53,44,33,54,19,11,0.289544235,0.611111111,0.32452029580079417,15.458047866821289,-3.3539784026619537,94.85584908280187,85.74255494182891,86.74052319707687,103.12861623280602,90.09045892590566,55.093942716932844,0.20800195634365082,0.09408514946699142,0.09453687169209479,2.547716164280402,"Rich Amaral",1000205,110214
2006,"Mike Napoli","LAA",99,325,16,47,42,51,90,2,3,0.22761194,0.566666666,0.35670771433756904,7.033376216888428,7.925906836693201,114.69910700392002,189.37204728175138,171.56032946302963,105.85190962187521,103.98432680753527,140.11738223948302,0.7544623613357544,0.6772708296775818,0.10764325148028664,2.5317021330989116,"Mike Napoli",3057,435063
1989,"Dwight Smith","CHC",109,381,9,52,52,31,51,9,4,0.32361516,0.607843137,0.3919294283624037,-8.93004035949707,20.126628712421375,148.15518916814307,92.55232593951541,93.40533793384621,118.89985356732346,130.29262563670483,135.9638696643015,1.7075061798095703,2.460223913192749,-0.7126910272349596,2.5193430965480252,"Dwight Smith",1012125,122416
2016,"Ryan Schimpf","SDP",89,330,20,48,51,42,105,1,1,0.217391304,0.4,0.36235436113602526,1.1614737920463085,12.833925598132724,128.24916587904985,147.2847381545147,155.08728300769127,101.87680168984615,125.21577198021056,191.17292872585813,1.956581950187683,1.3781934976577759,0.608253205494657,2.503923468227141,"Ryan Schimpf",9953,572114
2007,"Ryan Braun","MIL",113,492,34,91,97,29,112,15,5,0.323725055,0.258928571,0.4211834638764562,-26.90374982357025,36.27369479972156,154.80756184452525,66.7549409206151,138.435477434974,108.11094182935872,145.4619328495224,190.19987552729336,2.351123571395874,4.0534443855285645,-1.6271234780147417,2.499070231763888,"Ryan Braun",3410,460075
2018,"Gleyber Torres","NYY",123,484,24,54,77,42,122,6,2,0.271461716,0.344262295,0.3491903961946567,-2.819404125213623,10.54247771538081,121.26085756922555,104.53251408305535,115.66955364478713,106.5248862748428,115.28472567374538,125.1836818902491,3.003984212875366,0.7465352416038513,2.2823893900657892,2.4960379495449736,"Gleyber Torres",16997,650402
2012,"Todd Frazier","CIN",128,465,19,55,67,36,103,3,2,0.272511848,0.349514563,0.3539471198515645,-3.827911853790283,13.463082133608916,120.78334823478056,93.80097585683781,115.35470530257645,101.41901254582903,120.27756029923549,147.30367403481804,1.612305998802185,1.6934621334075928,-0.12141929062939316,2.4913414077335587,"Todd Frazier",785,453943
1990,"Todd Zeile","STL",144,570,15,62,57,67,77,2,4,0.244444444,0.87012987,0.3298129253286533,3.6043639183044434,0.2181429308154863,102.44906572677914,134.1345260147201,96.20186130867091,100.81776585564775,100.2560837338899,115.73540812949447,-1.234413981437683,-0.14534901082515717,-1.0049853021701913,2.4892953479577886,"Todd Zeile",457,124755
2024,"Michael Busch","CHC",141,531,20,71,63,58,154,2,1,0.254817987,0.376623376,0.3403092693607762,-5.802755832672119,12.081661309842477,121.39498868519199,132.59192604874096,128.93250196650965,106.97337727018873,111.64494978910406,124.71975771280515,1.5682275295257568,1.198495626449585,0.4487512125359554,2.487541781091781,"Michael Busch",26319,683737
2023,"Yainer Diaz","HOU",104,377,23,51,60,11,74,0,0,0.28169014,0.148648648,0.3535316546968819,1.1652604341506958,10.807528768722705,127.6613018220034,34.84941413198007,84.8334271846545,97.06398298796543,130.6435770484089,155.29116178899784,-0.8300585150718689,0.7412208914756775,-1.5219844795297304,2.482150307261814,"Yainer Diaz",23003,673237
1993,"Wayne Kirby","CLE",131,511,6,71,60,37,58,17,5,0.268558951,0.637931034,0.31098739500064776,15.157752990722656,-6.5610521962223425,87.28728874645269,79.20368735386647,76.756907000498,95.89017431216587,91.0438274787511,72.71886064036647,0.3883678913116455,0.14343076944351196,0.22559665604029577,2.479176863213311,"Wayne Kirby",1006964,117114
1989,"Ken Griffey Jr.","SEA",127,506,16,61,61,44,83,16,7,0.263736263,0.530120481,0.332716891223516,3,3.591625965943047,105.69858480952412,103.00828651243914,115.0062447889475,100.91997977070358,109.38861923468207,126.85655645257248,1.216267704963684,1.0277085304260254,0.21848899680555522,2.4669853740517205,"Ken Griffey Jr.",327,115135
2005,"Jeremy Reed","SEA",141,544,3,61,45,48,74,12,11,0.25409836,0.648648648,0.3010494559726821,15.614623308181763,-9.492480013161801,84.96445012053869,112.3949560588266,86.18178861603563,97.3942112060254,82.88093272119742,62.609427643825065,-0.8266862630844116,-0.7967403531074524,-0.021532879885914458,2.4560601683351346,"Jeremy Reed",4730,430598
2019,"Mike Yastrzemski","SFG",107,411,21,64,55,32,107,2,4,0.272237196,0.29906542,0.3525386545943748,0.6867861747741699,11.450723219416634,120.15148698863631,87.87782775817028,119.10314467635588,100.99359415687886,116.27756940083525,131.03316082588645,0.39531397819519043,1.1101948022842407,-0.7261612440177834,2.4515013988143024,"Mike Yastrzemski",14854,573262
1986,"Robby Thompson","SFG",149,615,7,73,47,42,112,12,15,0.27140255,0.375,0.31572695483314733,7.360321998596191,-3.507726718841745,100.24790182005367,73.74840817753397,124.90905458561431,99.02511438405443,93.82535190024223,74.10664805277852,0.004903726279735565,-0.07265742868185043,0.0773713064493835,2.444175020427125,"Robby Thompson",1013023,123300
2015,"Eddie Rosario","MIN",122,474,13,60,50,15,118,11,6,0.267108167,0.127118644,0.3155516862359821,4.647522449493408,2.8881953282891106,96.55683014203485,41.14103930609798,125.68845145847855,90.69480021209282,111.11812569623136,122.12243415651926,-0.8058420419692993,-0.8561053276062012,0.04714809058833036,2.443880284486008,"Eddie Rosario",12155,592696
2017,"Mitch Haniger","SEA",96,410,16,58,47,31,93,5,4,0.281842818,0.333333333,0.35953495671521774,-2.197954773902893,13.172433753801274,129.05370368950528,89.77137930475554,106.5221247514844,108.49808089917144,114.10537940561001,120.16223660151957,0.04903401434421539,1.2970184087753296,-1.2484358355994802,2.4392799650856,"Mitch Haniger",14274,571745
1980,"Joe Charboneau","CLE",131,512,23,76,87,49,70,2,4,0.289183222,0.7,0.37650224070726307,-12.003769874572754,18.03442566607505,132.0277008861432,115.49979858433561,114.98387507003176,108.04790802430281,122.23540908008086,152.7978693645112,1.6443578004837036,1.5175518989562988,0.14034022216156394,2.439023278048472,"Joe Charboneau",1002156,112210
2012,"Norichika Aoki","MIL",151,588,10,81,50,43,55,30,8,0.288461538,0.781818181,0.34365988517629686,-4.099313139915466,9.4815017103587,112.49854006662939,88.60310443147888,48.7120494390849,108.57821509291254,104.581999536937,94.37573449962852,0.8322417736053467,1.4770945310592651,-0.6434203689457725,2.437701053708211,"Norichika Aoki",13075,493114
2002,"Ramón Vázquez","SDP",128,474,2,50,32,45,79,7,2,0.274231678,0.569620253,0.3143937329196522,9.298794031143188,-0.5081416772473784,94.879263635567,101.7377580288512,101.99408070433027,101.2302233216295,85.5118119297989,55.6537280992781,-0.18224789202213287,-0.2774721384048462,0.08242987335676358,2.4224266977778908,"Ramon Vazquez",1058,407496
1977,"Jim Norris","CLE",133,517,2,59,37,64,57,26,17,0.270454545,1.122807017,0.3277244579697412,6.7832653522491455,-0.3088916005186282,101.57865429260924,147.52595723447402,85.05097373048352,109.09291042147504,89.75396402673445,67.07441902813505,-0.056254491209983826,-0.14638225734233856,0.091278084192413,2.4180897432670996,"Jim Norris",1009635,119841
1982,"Glenn Wilson","DET",84,342,12,39,34,15,51,2,3,0.291925465,0.294117647,0.3447309801008849,8.238683223724365,4.339887184789039,112.62251587109122,52.000999251331926,118.79711897065985,98.06125156136359,113.46394158396546,119.01941072487662,-0.6554145812988281,-0.00937353540211916,-0.7332308996272054,2.406854712658734,"Glenn Wilson",1014081,124398
1994,"Bob Hamelin","KCR",101,375,24,64,65,56,62,4,3,0.282051282,0.903225806,0.4136778427905471,-10.018058776855469,22.244704883713517,145.84144565049553,157.30548539310064,107.52338996382507,112.43876968913766,138.07595828348488,196.54133349154995,3.1479060649871826,2.1343281269073486,0.977423327505075,2.405715495067189,"Bob Hamelin",1005269,115376
1987,"B.J. Surhoff","MIL",115,445,7,50,68,36,30,11,10,0.298734177,1.2,0.3374262487426706,9.94158411026001,-0.790678010173564,102.6112829906757,90.504843160087,43.83828139594666,104.9673283464536,99.3584503564243,77.27864647270286,0.049266088753938675,-0.12744443118572235,0.17161302396010514,2.4046955323614267,"B.J. Surhoff",117,122989
2006,"Russell Martin","LAD",121,468,10,65,65,45,57,10,5,0.28192771,0.789473684,0.33953918974383984,8.593964576721191,0.5917667721529085,103.19691094036227,108.25770785122937,74.14050498388653,103.62428547329792,98.66181901887045,90.79053071494882,1.0011941194534302,0.3936217427253723,0.6536067031096202,2.39760749010269,"Russell Martin",4616,431145
2021,"Dylan Carlson","STL",149,619,18,79,65,57,152,2,1,0.265682656,0.375,0.33581167691713804,-5.899865388870239,8.99354815444615,111.45543971152256,100.25031598028144,110.10487279734728,105.14897783194017,104.02569820494922,100.09377085216884,0.024592379108071327,0.38663920760154724,-0.35885626610359894,2.3934334755424493,"Dylan Carlson",20126,666185
1981,"Hubie Brooks","NYM",98,389,4,34,38,23,65,9,5,0.307262569,0.353846153,0.34143551875272565,2.5221762657165527,6.785170271393486,116.04339823801702,68.14520631604331,142.15661590692753,105.36848812872756,109.18631461877177,90.94660592317177,0.6163357496261597,0.9748983979225159,-0.4089511097784253,2.3878413180980926,"Hubie Brooks",1001472,111511
2017,"Manuel Margot","SDP",126,529,13,53,39,35,106,17,7,0.262833675,0.330188679,0.30943672505743575,9.095103025436401,-3.4429182876227724,90.14537693228215,73.53631149614593,95.40570269315717,93.67938261318749,93.45920321203309,82.87733495220121,-0.3003564476966858,-0.6746935248374939,0.3538210902148835,2.374438180436135,"Manuel Margot",14712,622534
1993,"Brent Gates","OAK",139,609,7,64,69,56,75,7,3,0.289719626,0.746666666,0.33508505586391696,-2.338820457458496,6.6260257908688125,108.42445918810624,100.58548321394083,83.28261319033197,105.71538309637998,95.82075038420653,71.52447173983188,0.2596261501312256,0.1462605744600296,0.0810678725182866,2.3690460311203543,"Brent Gates",1004570,114654
1998,"Bobby Smith","TBD",117,416,11,44,55,34,110,5,3,0.275675675,0.309090909,0.33794400887788784,10.372770339250565,-0.7800386021783261,99.13191671541765,93.00353891266175,162.174811955806,100.78504457945596,97.50062241211242,90.86079437915345,0.8892219066619873,0.5185839533805847,0.30403288325176236,2.367289396290246,"Bobby Smith",1493,134360
2000,"Lance Berkman","HOU",114,417,21,76,67,56,73,6,2,0.297450424,0.767123287,0.4020394873447143,-7.027773857116699,18.706060915475085,132.38824846622984,134.32076463176395,108.04587663033027,110.8077328177693,125.65466165143246,152.05923505167945,1.5540999174118042,1.877212643623352,-0.3145040142744593,2.36547665336487,"Lance Berkman",548,204020
1990,"Sandy Alomar Jr.","CLE",132,483,9,60,66,25,46,4,1,0.28988764,0.54347826,0.3310163479392268,4.217626094818115,2.8692590037629913,104.81606349914227,58.550812871250024,64.79463093216339,99.66777880045031,107.83278635877124,99.69253471643805,0.9635701775550842,0.2015002965927124,0.6979221622506786,2.3622007064639052,"Sandy Alomar Jr.",221,110184
2013,"Jedd Gyorko","SDP",125,525,23,62,63,33,123,1,1,0.248971193,0.268292682,0.3249532512126078,0.07515358924865723,5.956431045041347,109.85036707096705,78.64740011195418,123.48173766065156,93.23599477668093,110.92186461652473,136.7631090084401,-1.1902676820755005,0.45163819193840027,-1.5986861660001783,2.355485704554559,"Jedd Gyorko",10816,576397
2007,"Yunel Escobar","ATL",94,355,5,54,28,27,44,5,3,0.326018808,0.613636363,0.36883966404605995,1.273517370223999,11.134217818676783,120.5509941014838,86.13624490953188,75.37352106589185,112.59719403662578,103.54560544811963,76.82950666642441,2.4166557788848877,1.4786906242370605,1.0078732029195567,2.354094549144484,"Yunel Escobar",4191,488862
2021,"Wander Franco","TBR",70,308,7,53,39,24,37,2,1,0.288256227,0.648648648,0.3477663759674345,0.10983419418334961,12.784921242796292,125.88458629008107,91.93871284675879,52.51056905552236,109.75073659109805,111.28161635315475,102.70668924356315,1.4177966117858887,1.3211976289749146,0.17288697389517105,2.3504566450046327,"Wander Franco",23667,677551
1983,"Gary Redus","CIN",125,531,17,90,51,71,111,39,14,0.247240618,0.639639639,0.35434774603162494,-8.31723165512085,13.475813847940012,118.47534109688857,147.26508002426294,156.52823778116465,106.0267511076516,113.76753022046609,155.00350323394295,2.1520097255706787,1.509196400642395,0.5389099789230638,2.346648927181536,"Gary Redus",1010758,120988
2022,"Bobby Witt Jr.","KCR",150,632,20,82,80,30,135,30,7,0.253807106,0.222222222,0.3110445913814363,-3.3525032997131348,5.711722458017896,97.88313568259457,59.63080949076749,96.14193829565099,95.13582614525407,109.26018972982648,116.7141262702499,-1.504673719406128,0.37923890352249146,-1.9188027446020057,2.336593383050772,"Bobby Witt Jr.",25764,677951
