Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
2006,"John Koronka","TEX",7,7,23,23,0,0,10,125,61,5.688,119.80364849012781,5.186747779846192,112.47011099101793,0.5012522201538081,64.25806894905223,108.67576864114329,107.64192100233618,108.61308662366338,66.83207685171665,104.00573228403962,0.02527076,-0.07617799192667007,-0.27834397554397583,0.19607161578322496,0.799890398979187,"John Koronka",2130,425655
2006,"Chuck James","ATL",11,4,18,18,0,0,11,107.2,85,3.928792940858345,87.57048873388632,5.078636507265898,112.86643179351246,-1.149843566407553,102.24588607646432,134.87118105223257,88.29545266947359,90.6840633351081,107.80520109025609,105.43719926006612,0.09347826,1.4076179265975952,0.3439697027206421,1.1292690712301063,0.7997596263885498,"Chuck James",4886,460580
1999,"Randy Wolf","PHI",6,9,21,21,0,0,9,120.2,115,5.444751840222762,117.75178587624211,5.1476664275543325,112.47451768704353,0.29708541266842925,97.16703783867005,131.81230472852624,99.6286536371634,109.1183831082297,123.83724642154468,127.44778481028662,0.08974359,-1.0226860046386719,-0.3375687003135681,-0.682616159697653,0.7989797592163086,"Randy Wolf",976,150116
2014,"Vidal Nuño","- - -",2,12,28,28,0,0,10,157.1,124,4.290253959897965,111.64950905429215,4.390726663558799,114.56233597524492,-0.1004727036608335,107.89030692864701,151.87093338640616,98.77258186114052,95.17586566701112,92.90943569983538,86.13094214964883,0.12366412,-1.4419578462839127,-0.11604219675064087,-1.4153423554609452,0.7982257530093193,"Vidal Nuno",9674,573064
2024,"Kyle Harrison","SFG",7,7,24,24,0,0,9,124.1,118,4.560321902372627,113.43504053893294,4.337272533487106,110.81305324794246,0.22304936888552174,102.5374720015281,116.51816495152143,105.79390896984032,104.29112233885876,99.32151160963915,96.86362227750453,0.14285714,-0.350195974111557,-1.1509209871292114,0.7837878018785671,0.787507176399231,"Kyle Harrison",27758,690986
2002,"Josh Fogg","PIT",12,12,33,33,0,0,16,194.1,113,4.3533452241974375,105.61896533837825,4.860873983201881,117.08384996709047,-0.507528759004443,84.41966455381927,127.94090483106221,104.121884866328,100.71911877551688,77.72949624943286,92.07510326185792,0.05288462,-0.5745619535446167,-0.9259310364723206,0.3973426089317972,0.7797614932060242,"Josh Fogg",989,150319
1986,"Greg Mathews","STL",11,8,22,22,1,0,12,142.1,65,3.730678890278022,101.06238666226088,4.197240711119826,115.27096499346806,-0.46656182084180386,83.19805307707472,120.89336299744467,103.11887749123055,95.2224725441718,71.44981487049638,85.87918447517458,0.03633218,0.7279380559921265,0.040473878383636475,0.6709112554015325,0.7770313024520874,"Greg Mathews",1008237,118417
2003,"Claudio Vargas","MON",6,8,20,20,0,0,10,109.1,60,4.445121847824426,100.6781796542953,5.071156086813901,114.88985720742943,-0.6260342389894751,81.21411187416422,124.93533558214034,99.20824550672876,97.31325219617503,74.27178107448312,91.45181774008073,0.04651163,0.23189596831798553,-0.011093552224338055,0.24234670102759667,0.7620024085044861,"Claudio Vargas",1695,282567
2002,"Miguel Asencio","KCR",4,7,21,21,0,0,8,111.2,53,4.432835921850311,93.31688357751513,5.021776009965619,111.8291360315293,-0.588940088115308,48.34822316911836,88.1920005361302,104.90705572678736,114.63109782109058,66.04716130190717,136.60720361973134,-0.00801603,0.18288010358810425,-0.558213472366333,0.7211814167138841,0.7581226825714111,"Miguel Asencio",586,407900
2010,"John Ely","LAD",4,10,18,18,0,0,9,100,76,5.49,143.29890955625322,4.377842426300049,111.55474970776802,1.1121575736999514,85.27748540502319,115.68266569367394,107.38916533634773,107.59120499059067,92.3496764446084,108.29315304205093,0.08372093,-1.135841965675354,-0.9673293828964233,-0.23940465121436105,0.7292176485061646,"John Ely",6132,518655
2023,"Jake Irvin","WSN",3,7,24,24,0,0,8,121,99,4.6115705387065375,106.20331335204894,5.304627265588865,120.30269422993847,-0.6930567268823271,71.2689932089922,121.21775483151886,101.41958926877443,106.75508712443174,83.90500295979759,117.73002732925355,0.08490566,-0.688663899898529,-1.0223346948623657,0.31020261615536737,0.727921724319458,"Jake Irvin",21504,663623
1980,"Charlie Lea","MON",6,5,19,19,0,0,9,101.1,55,3.7302630642774717,103.86210008578061,3.9662280305105573,111.17781638755976,-0.2359649662330856,61.72745492796433,69.58572827348615,100.21007613408084,113.55861968326404,93.56899927765986,151.58409106153766,0.00226244,-0.33541202545166016,-0.28728216886520386,-0.018043184769907794,0.7240769267082214,"Charlie Lea",1007423,117578
2022,"Kyle Bradish","BAL",4,7,23,23,0,0,6,117.2,111,4.89518455917614,128.86011668193714,4.455207321714997,114.77589623583707,0.43997723746114303,87.1662639827376,120.77193151718382,109.2296792315462,111.94590715451467,98.15630199936393,112.60813100736335,0.12770138,-0.3588257431983948,-0.41444745659828186,0.050340329056029476,0.7135182023048401,"Kyle Bradish",24586,680694
