,Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP,rookie_of_the_year,_merge,ERA-_int_FIP-,IP_int_K/BB+,IP_int_K%+,IP_int_ERA-,IP_int_FIP-,K%+_int_BB%+,HR/9+_int_BB%+,K%+_int_ERA-,K%+_int_HR/9+,WHIP+_int_ERA-,WHIP+_int_FIP-,K-BB%_int_ERA-,K-BB%_int_FIP-,WHIP+_int_HR/9+,SD_int_MD,SD_int_SD_pct,ERA-_int_FIP-_int_WAR,ERA-_int_FIP-_int_WPA,ERA-_int_FIP-_int_IP,ERA-_int_FIP-_int_SD_int_MD,SD_int_MD_int_SD_pct
144,2002,Rick Bauer,BAL,55,77.2,43,3.708154992119784,85.37182453647341,5.073662729921564,114.51474583660682,-1.3655077378017797,62.10770177926661,105.66639261935237,98.57490895560716,103.35728604292642,80.53955150196013,129.67722490957755,0.02108434,0.1923819780349731,0.1202251985669136,0.0609495531820588,1,4.0,14,11,-0.487993836402893,407400,2000s,-0.0063211636839752,1.4036363636363638,0.56,relief,AL,AL,15,16,17,13,13,14,17,19,17,3,19,11,13,19,19,8,14,9,14.22222222222222,14,115,100.16666666666669,bauerri01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0024919945341317,0.0,left_only,9776.332788401647,4794.714577359383,6217.653375951322,6590.704854215747,8840.538378586047,10444.145534236188,13702.52456108348,6875.808459071604,8510.323870392669,8823.800088622807,11835.933341567188,1.8000085749473478,2.414467836232603,10921.391567082572,154,7.840000000000001,-4770.7901433635125,1880.790239760873,754732.8912646072,1505555.2494138537,86.24000000000001
145,2005,Steve Schmoll,LAD,48,46.2,29,5.014286397428021,120.6293869317541,4.4986027960874875,105.68728769621276,0.5156836013405339,66.09706542943532,75.53189839521947,101.07064294766728,107.45774653742212,83.63824957644728,126.53851376063336,0.03414634,-0.4330460131168365,-0.5436191558837891,0.0576768437989169,3,1.0,13,8,-0.0422423668205738,467749,2000s,-0.0009143369441682,0.9625,0.6190476190476191,relief,NL,NL,19,18,10,15,15,14,11,19,19,16,17,17,17,20,20,11,7,9,15.22222222222222,20,118,100.05555555555556,schmost01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0093732903272042,0.0,left_only,12748.992721274064,3053.684422839912,3864.0871304318644,5573.07767624704,4882.75269156503,10583.459794944562,9557.69416445024,10089.230770451877,6317.355768962224,12962.562085877053,11356.917773487243,4.119052060163232,3.6088340593526973,8116.487593243814,104,8.047619047619047,-538.5476271248845,-5520.900469203301,589003.4637228618,1325895.2430125026,64.38095238095238
146,1997,Rob Stanifer,MIA,36,45.0,28,4.5999992201064694,113.8152374292305,5.731433413234833,137.90665062144015,-1.1314341931283636,88.16061015524127,186.51622461657809,99.33158798477707,94.858106849828,83.99415320723021,95.27401975795036,0.06382979,-0.2714300453662872,-0.7326751351356506,0.3662777593214761,1,0.0,9,7,-0.6958885788917542,122662,1990s,-0.0154641906420389,1.25,0.5625,relief,NL,NL,10,12,12,4,6,5,4,12,12,11,8,8,12,6,6,7,6,1,7.888888888888889,8,119,99.94444444444444,staniro01,Rookie of the Year,1997.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0060317787859174,0.0,left_only,15695.87818354915,3967.2274569858573,3779.7368943253596,5121.685684315373,6205.799277964807,8002.46061221796,17770.150469298165,9559.81448994807,15666.272346079022,10796.29795320049,13081.563799950469,7.264802703907923,8.802552548769894,17692.575963905885,63,5.0625,-10922.582363608106,-4260.332927424463,706314.5182597118,988840.3255635964,35.4375
147,2003,Chris Spurling,DET,66,77.0,38,4.67532513857013,106.62909148864452,4.538015643676526,103.09989690552064,0.1373094948936044,89.42582235828591,94.5568883821704,98.57465091417764,93.75286135356066,74.28043093246956,83.06373840908643,0.04907976,-1.2685719728469849,-0.6458223462104797,-0.6859031799117155,3,3.0,10,15,0.0763692930340766,400050,2000s,0.0009918090004425,1.1666666666666667,0.4,relief,AL,AL,15,12,13,11,13,4,19,11,12,4,17,19,19,12,14,12,16,15,13.22222222222222,14,113,99.61111111111111,spurlch01,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0164749606863244,0.0,left_only,10993.448339608578,6885.788321588016,5719.593181800155,8210.440044625628,7938.692061725089,6170.010283888863,7854.248641353785,7920.454865714237,7023.726416661041,9996.782430591025,9665.910340149674,5.233330219280716,5.0601181961476955,8864.978846517732,150,4.0,839.5618777025503,-13945.980448568664,846495.5221498605,1649017.2509412868,60.0
148,2021,Josh Sborz,TEX,63,59.0,69,3.966102464210859,91.55817846538802,4.000542758135127,91.97352830723185,-0.0344402939242685,79.54788075480687,83.2393027100966,94.92994514209433,109.4195768325202,116.48401284207752,146.43258373396748,0.14396887,-0.5372881293296814,-0.2497202903032302,-0.3086966431708585,1,3.0,11,10,0.34723100066185,622250,2020s,0.0058852711976584,0.9365079365079364,0.5238095238095238,relief,AL,AL,14,11,12,17,13,18,18,10,11,8,9,15,15,17,11,12,15,14,13.333333333333334,14,110,99.55555555555556,sborzjo01,Rookie of the Year,2021.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0091065784632149,0.0,left_only,8420.92871884495,4693.324964533605,6872.556757682573,5401.932529457894,5426.438170126679,17057.05496416606,12188.946164053286,10665.064036159483,9696.04800584847,10018.257143239121,10063.704547171126,13.181527492920248,13.241324940305182,9108.009278372821,110,5.761904761904762,2924.0075055466427,-4524.465038566794,496834.7944118521,926302.1590729445,57.61904761904762
149,2011,Marco Estrada,MIL,36,51.1,55,4.383116991690029,113.16931181996542,3.5123992848585304,88.23517246394448,0.8707177068314986,124.02501292047904,116.70236726378336,98.07575236128152,99.74009866202869,133.60855699167232,107.72710046728449,0.16666667,-1.7302939891815186,-0.0615147948265075,-2.2711201559398515,0,3.0,4,9,0.2252867668867111,462136,2010s,0.0044087429919121,1.4194444444444445,0.3076923076923077,relief,NL,NL,23,12,19,19,21,8,19,15,13,16,12,26,19,9,10,24,25,26,17.555555555555557,18,117,99.5,estrama01,Rookie of the Year,2011.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0338609391229259,0.0,left_only,9985.513746060558,6337.678160236479,6827.397262274456,5782.951834000233,4508.817312907563,14393.262442330788,12572.007642995522,15120.388448006184,15592.434887626272,11287.518326437239,8800.584807014939,18.861552347225274,14.70586237144132,11639.905624982059,36,1.2307692307692308,2249.604107552794,-17277.874413698013,510259.75242369453,359478.4948581801,11.076923076923077
150,2010,Dusty Hughes,KCR,57,56.1,34,3.834320911410508,92.09357443066445,4.1074285969565745,99.56735254319426,-0.2731076855460661,67.09554715996279,48.54126519024824,104.14102759771768,109.44733166779366,76.03634947996738,113.32547249262814,0.03968254,0.2880441546440124,0.376205563545227,0.065416233435436,0,0.0,8,9,0.1278318166732788,458250,2010s,0.0022786420084363,0.9842105263157896,0.4705882352941176,relief,AL,AL,12,12,9,14,12,15,16,13,13,9,19,10,10,20,22,16,16,13,13.944444444444445,12,109,99.5,hughedu01,Rookie of the Year,2010.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0051344769098754,0.0,left_only,9169.513392300867,3764.060195673913,4265.63920582617,5166.449525560276,5585.7284776731985,8616.855231431904,5500.961813074845,7002.4592102693905,3690.9006042054907,10079.395985185574,10897.381057079121,3.654506951087819,3.9510854499894084,5312.711950851426,72,3.7647058823529407,1172.1555549477794,2641.2247335822535,514409.70130807866,660204.9642456624,33.882352941176464
151,2019,Luke Bard,LAA,29,46.0,37,4.891303536572077,105.2337609191689,4.974878748873955,106.3024569925334,-0.083575212301878,106.13617516555442,108.08850644605774,89.22649381058109,82.2699965391383,87.51433027381952,82.45476854104425,0.12903226,0.117669977247715,0.2616361081600189,-0.1370680824611446,0,1.0,11,7,0.0602414160966873,572703,2010s,0.0013095960021018,1.5862068965517242,0.6111111111111112,relief,AL,AL,19,19,21,3,9,6,8,17,17,23,22,13,14,9,15,12,12,12,13.944444444444445,14,111,99.33333333333331,bardlu01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0025580429836459,0.0,left_only,11186.607344272494,4882.264057615504,4025.659192595698,4840.753002281769,4889.913021656536,7215.97384675229,8912.41278095686,9209.462109036309,9459.293251924168,8657.581146620534,8745.50276887762,13.578549999700043,13.716446269299388,8892.441051237798,77,6.722222222222223,673.8970677365774,1316.327831679666,514583.9378365347,861368.765508982,47.05555555555556
152,2004,J.J. Putz,SEA,54,63.0,47,4.714286285192857,106.38029061228168,5.001650578923446,112.1058504407918,-0.2873642937305884,101.5282091804197,124.04355126568454,101.29440526686584,100.88841041178848,104.01830434262378,102.45260888856886,0.08363636,0.2297239899635315,0.1450323462486267,0.0504426949498842,9,4.0,12,9,-0.197014570236206,407816,2000s,-0.0031272154005746,1.1666666666666667,0.5714285714285714,relief,AL,AL,18,18,17,14,17,12,16,19,17,8,17,14,15,15,16,11,16,14,15.22222222222222,15,115,99.27777777777776,putzjj01,Rookie of the Year,2004.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0036464125391036,0.0,left_only,11925.852949228418,6396.277178366441,6553.153173585298,6701.958308573746,7062.668577769883,10656.946652066958,12708.585442972319,11065.49744496508,12902.79986729383,10732.538419017204,11310.181048833181,8.897260282553413,9.376125265572222,12514.556709028107,108,6.857142857142857,-2349.5667934924268,2739.6545232151016,751328.7358013904,1287992.1185166691,61.71428571428571
153,2002,Satoru Komiyama,NYM,25,43.1,33,5.607693459550541,141.39693767279982,4.577459417715649,112.37027805941422,1.030234041834892,141.75779958582464,143.4414519784926,116.9657567986894,109.55084358218554,97.35156692240211,68.6745729004119,0.10824742,-0.4504900276660919,-0.6201081871986389,-0.263706477099485,0,0.0,2,4,-0.1455664783716201,407894,2000s,-0.0033774124912208,1.724,0.3333333333333333,relief,NL,NL,21,15,19,16,21,1,2,15,16,21,14,17,18,4,6,22,22,14,14.666666666666666,18,112,99.27777777777776,komiysa01,Rookie of the Year,2002.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0104522048182387,0.0,left_only,15888.813203042178,6109.761162149042,4195.852534355531,6094.208013697673,4843.158984360753,6685.577279581832,9850.780450837923,13765.213440476293,13964.250111730753,15490.15380199293,12310.258754973582,15.305853698981384,12.163792684614195,15714.132068897421,8,0.6666666666666666,-2312.8785834713512,-7157.751899419837,684807.8490511179,127110.50562433743,2.6666666666666665
154,2005,Jorge De La Rosa,MIL,38,42.1,42,4.464568672462305,104.66677862734,4.035779594203005,93.40712431568636,0.4287890782593004,55.42076988727911,20.81588280275834,109.2929105216327,147.64254219403142,119.3841725446548,215.41412150964425,0.01923077,-0.600972056388855,-0.7892786860466003,0.0117556535192451,0,2.0,6,6,0.2925036549568176,407822,2000s,0.0069478302840099,1.1078947368421053,0.5,relief,NL,NL,14,12,3,22,19,22,6,12,11,21,9,18,19,21,21,18,17,10,15.27777777777778,21,117,99.22222222222224,rosajo01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0142748706980725,0.0,left_only,9776.62280296637,2333.2144122544505,5026.073664129967,4406.471380211014,3932.4399336903957,25717.036650862603,4484.035107403899,12495.556759339546,2485.086944193814,15453.269279800392,13790.865293001862,2.012822746423291,1.7962909240763718,3073.309855012261,36,3.0,2859.6979030018306,-5875.477110436871,411595.8200048842,351958.42090678937,18.0
155,1995,Brian Maxcy,DET,41,52.1,20,6.878981058861339,144.87757375456698,5.721131405990369,119.44194905202085,1.1578496528709703,40.31991841992201,95.23763833777028,107.26378766326228,119.869205259841,52.714448499646174,130.7404624599432,-0.04453441,-2.0603139400482178,-0.7589816451072693,-1.533275783685783,0,0.0,5,13,-0.3944498002529144,118463,1990s,-0.0075710134405549,1.2707317073170732,0.2777777777777778,relief,AL,AL,14,12,8,12,11,10,14,12,12,8,14,14,13,14,14,13,14,14,12.38888888888889,14,110,99.05555555555556,maxcybr01,Rookie of the Year,1995.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0395453731295243,0.0,left_only,17304.45978317338,2100.6677496779366,2746.4227668315657,7548.12159261294,6222.9255456102865,6891.911375164599,12451.412879872902,7637.141400438812,5020.399581384319,17366.359625933943,14317.411507552157,-6.452037269391126,-5.319276730281808,11416.060018372687,65,1.3888888888888888,-6825.74070495733,-35652.619716275876,901562.3547033331,1124789.8859062698,18.055555555555557
156,2017,José Torres,SDP,62,68.1,63,4.214634930612505,100.1010571853866,4.6649570478704225,108.79699525736906,-0.4503221172579179,158.37508542052214,138.9958938812629,94.74708855126696,85.55349772334253,102.182233710134,64.51913073278577,0.16549296,-0.4958860278129577,0.0073116514831781,-0.6604212512264431,1,1.0,7,10,-0.0104135666042566,600526,2010s,-0.0001529158091667,1.0983870967741935,0.4117647058823529,relief,NL,NL,13,17,21,6,12,4,17,17,17,1,15,17,13,5,11,14,18,17,13.055555555555555,15,118,99.0,torrejo02,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0072817331543752,0.0,left_only,10890.694243856135,10785.343317137556,6958.610115660124,6816.881994324826,7409.075377026833,6592.708895312205,8967.894248645618,10228.54961994866,14202.910913324191,8563.995568014152,9307.963486057832,16.566020252738895,18.005136784247966,11891.584890724585,70,2.8823529411764706,-113.41096987498983,-5400.543108711262,741656.2780066027,762348.5970699295,28.823529411764703
157,2016,Jake Barrett,ARI,68,59.1,56,3.48876546552302,79.53716667390707,4.140942810214313,98.98029633461152,-0.6521773446912933,79.11642749388962,81.9847143383805,85.84167892078008,95.24828360143532,105.1124919272712,132.8579975688105,0.112,-0.5163939595222473,0.6487685441970825,-1.1002279409785651,4,5.0,15,13,0.3094450235366821,545332,2010s,0.00523595640502,0.8691176470588236,0.5357142857142857,relief,NL,NL,15,21,14,16,9,16,20,21,21,13,16,19,12,21,21,13,18,20,17.0,20,115,98.94444444444444,barreja01,Rookie of the Year,2016.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0087376304487689,0.0,left_only,7872.612326998709,4675.780864888877,6212.148272901728,4700.646550427908,5849.735513375541,13965.03519692501,10892.32497824818,8360.34978992908,8617.617624052655,7575.7786082109305,9427.703336233188,8.908162667477592,11.08579318947649,7808.9033222847265,195,8.035714285714285,2436.140706823289,-4065.369451322517,465271.3885256237,1535159.4037647482,104.46428571428571
158,2002,Corey Thurman,TOR,42,65.0,52,3.876923987033313,84.11687630828976,5.438998128902414,122.0430606723065,-1.5620741418691009,62.88026918234277,126.25780530897624,90.93700302474966,113.4853090785526,109.98535183365156,174.912327454011,0.03061225,0.1517280638217926,-0.1495488882064819,0.3629987184410611,0,2.0,6,5,-0.4823909103870392,407903,2000s,-0.007421398621339,1.5476190476190477,0.5454545454545454,relief,AL,AL,11,19,18,18,11,22,5,18,19,10,9,13,16,18,18,19,15,4,14.61111111111111,16,110,98.72222222222224,thurmco01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0023342779049506,0.0,left_only,10265.881038857508,4087.2174968522804,7149.047869187351,5467.596960038834,7932.798943699922,19237.79387507227,22084.046585828422,9251.624235914998,13886.509138652433,9546.029706568643,13850.09446128925,2.5750068467684435,3.7360126840658148,14328.40605906889,30,3.2727272727272725,-4952.167700259517,1557.6222534507024,667282.267525738,307976.4311657252,16.363636363636363
159,2021,Trevor Stephan,CLE,43,63.1,75,4.405263511678878,104.01881294659545,5.491086940448385,129.8697508814535,-1.0858234287695074,89.25428413068478,166.16565682465674,96.06356886665095,108.00040087290024,115.38849537379564,129.28062952144597,0.15602837,0.165371686220169,-0.8332327008247375,1.190983974224393,1,0.0,7,3,-0.5052312016487122,663986,2020s,-0.0080068336235929,1.4674418604651165,0.7,relief,AL,AL,18,21,21,16,15,15,1,21,21,5,10,11,20,12,9,17,6,1,13.333333333333334,14,108,98.72222222222224,stephtr01,Rookie of the Year,2021.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0026207874202879,0.0,left_only,13508.897324358863,5631.945328646209,7281.0140580865045,6563.587096930173,8194.781280619716,14917.497321456756,21482.000719136176,12002.574316475942,19173.605123795616,11234.073496555535,14025.985156460669,16.229885833392185,20.263365542339255,17945.957548371698,21,4.8999999999999995,-6825.1164281349,2233.9891295043544,852411.4211670442,283686.8438115361,14.7
160,2011,Tim Collins,KCR,68,67.0,60,3.6268660846386904,87.24135100648803,4.443296895002748,110.52647031608016,-0.8164308103640572,55.48546661297551,68.0612267973459,83.87716764768182,112.67542549409366,112.28339495642648,202.3654195165613,0.04067797,0.4428420960903168,-0.1522722840309143,0.5916985962934845,0,1.0,15,11,-0.1414372771978378,525768,2010s,-0.0021110041372811,0.9852941176470588,0.5769230769230769,relief,AL,AL,14,21,11,25,10,25,24,22,22,3,18,18,21,24,24,14,19,5,17.77777777777778,20,114,98.27777777777776,colliti01,Rookie of the Year,2011.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.006609583523736,0.0,left_only,9642.478592353329,3717.526263069359,7522.987462080574,5845.170517434698,7405.273511177371,22722.27632510099,13773.238713656727,9795.75507159373,7642.145609705307,9829.956345335615,12453.617071224646,3.54880105900139,4.4959924437234,7668.827689040958,165,8.653846153846153,-1363.8059175408946,4270.095431343755,646046.065687673,1591008.9677382994,95.19230769230768
161,2009,Carlos Fisher,CIN,39,52.1,48,4.4713376882598705,104.49955663647135,4.0907143566989435,93.79545275993245,0.3806233315609271,76.78570809045608,69.28975844222069,101.44734650705554,112.30582831765967,116.25591501236536,151.40306534035432,0.07522124,0.3278599977493286,-0.2061784863471985,0.893291530111138,0,1.0,6,4,0.1426223814487457,457567,2000s,0.0027374737322216,1.335897435897436,0.6,relief,NL,NL,24,15,11,28,23,26,4,20,20,14,17,11,24,24,23,24,15,2,18.055555555555557,23,114,98.22222222222224,fisheca01,Rookie of the Year,2009.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0062928982293537,0.0,left_only,9801.583227930034,4000.535391512762,6056.933172144236,5444.426900760158,4886.74308879248,17601.50189681983,10490.681824844905,12148.691575159475,8055.344268686134,11735.909266887105,10533.776014634132,7.8605862296456035,7.05541026296354,7781.6437157841465,24,3.5999999999999996,1397.9251419354655,3213.547055048998,510662.4861751548,235237.9974703208,14.399999999999999
162,2005,Keiichi Yabu,OAK,40,58.0,44,4.4999997040321285,106.0435872917485,4.606237958302545,106.57590861299528,-0.1062382542704165,82.91253904133316,86.94651417386451,107.30936839996136,113.95534603758064,105.5083001495008,127.25252093178894,0.06870229,-0.041960060596466,-0.9848837852478028,0.8945872395053327,1,1.0,5,6,-0.0347357653081417,435158,2000s,-0.0005988925053127,1.45,0.4545454545454545,relief,AL,AL,16,19,17,17,17,15,6,18,18,10,12,11,21,17,13,19,19,3,14.88888888888889,19,115,98.0,yabuke01,Rookie of the Year,2005.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0007234493206287,0.0,left_only,11301.691668199575,4808.927264397324,6119.481408671047,6150.528062921413,6181.402699553726,13426.19717325182,11064.163114855777,11188.478636907588,9173.578914408923,12084.233684897588,12144.894545263447,7.28543728675802,7.322008980543499,9908.02010944414,30,2.2727272727272725,-392.5729093715609,-474.2196672402291,655498.1167555754,339050.75004598725,13.636363636363635
163,2009,Bobby Parnell,NYM,60,52.0,43,3.461538969412433,85.22210840068068,3.750930009085766,90.10146794203182,-0.2893910396733328,85.29612411312971,52.3004490730396,102.262903606426,108.8396123729258,101.89168326310369,119.45640568235814,0.07792208,-0.6087000370025635,0.009080896154046,-0.4799550371053506,1,4.0,17,11,0.5490041375160217,458730,2000s,0.0105577718753081,0.8666666666666667,0.6071428571428571,relief,NL,NL,17,11,8,25,24,18,25,9,8,16,21,26,20,20,21,6,14,23,17.333333333333332,21,113,97.77777777777776,parnebo01,Rookie of the Year,2009.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0117057699423569,0.0,left_only,7678.637068016291,4435.398453882744,5298.367529681392,4431.549636835395,4685.276332985654,12171.614251535655,6247.62366183853,8683.424076176045,5328.980791468236,9275.541243933549,9806.608845042343,6.640683948566513,7.020893793096439,5692.360604039577,187,10.321428571428571,4215.603520824838,-4673.986667430771,399289.12753684714,1435905.1317190465,113.53571428571428
164,2008,Chris Perez,STL,41,41.2,42,3.4559998945312533,82.67969087703915,4.3320182434082035,102.63184171051734,-0.8760183488769502,94.25864411651057,105.48023539786192,85.72559545968845,96.61887015666623,132.4910565191182,140.56117048514244,0.11299435,-0.3150640428066253,-0.3052562177181244,0.068705882133238,7,4.0,12,7,-0.0621055103838443,453198,2000s,-0.0015074153005787,1.0048780487804878,0.631578947368421,relief,NL,NL,7,10,10,8,8,13,7,10,11,15,4,12,14,11,6,7,7,4,9.11111111111111,9,108,97.72222222222224,perezch01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0076471855050151,0.0,left_only,8485.568946766785,3883.4561376002357,5458.63152858767,3406.403264134013,4228.431878473314,18623.097983140415,14826.425350571826,10954.319596973015,13975.187829748014,7988.418317441948,9916.172588167996,9.342337928851968,11.596818243382794,10191.38116800061,84,7.578947368421052,-527.0005903362513,-2673.497657882701,349605.4406067916,712787.7915284099,53.05263157894736
165,2023,George Soriano,MIA,25,49.0,48,3.4897964617353887,78.1691417080146,4.152999682984539,95.03509784519066,-0.6632032212491499,93.2975911269166,74.83341680372628,92.00179473696431,96.55838924380926,101.22555500452788,108.49750365697132,0.1314554,0.2565600872039795,0.101365327835083,0.3462717972797287,1,0.0,5,4,0.2266110777854919,666277,2020s,0.0046247158731733,1.96,0.5555555555555556,relief,NL,NL,10,16,12,11,10,14,6,16,16,16,11,14,16,15,16,17,18,5,13.27777777777778,16,107,97.66666666666669,soriage01,Rookie of the Year,2023.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0052359201470199,0.0,left_only,7428.812030695743,4571.581965218914,4960.052195221866,3830.2879436927155,4656.719794414343,10982.720024282715,8119.238913325951,7912.714753621367,7575.054148842355,7547.8864118969595,9176.43596955942,10.275755790883743,12.492876801278676,7225.794188178419,20,2.7777777777777777,1683.4511009417909,1905.9366624172717,364011.7895040914,148576.24061391485,11.11111111111111
166,2012,Duane Below,DET,26,43.2,26,3.9160321308296098,93.91769823396103,4.010483002828138,96.1078140993869,-0.0944508719985286,132.53994359645748,94.6885716606744,105.47401908298356,91.07638864195536,76.435469788436,57.66976041074524,0.10285714,-0.3057200014591217,0.6632762551307678,-1.3538010527410662,0,0.0,2,5,0.223006933927536,502102,2010s,0.0051621975446188,1.6615384615384616,0.2857142857142857,relief,AL,AL,12,12,13,8,16,1,5,11,11,14,17,15,6,5,12,16,16,17,11.5,14,115,97.61111111111111,belowdu01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0070768518856278,0.0,left_only,9026.224682511844,5725.725563366964,3302.0122948604353,4057.244563707117,4151.857569093514,4408.01522958186,5460.6672413067745,7178.643385961377,7237.565458479635,8553.68478471412,8753.152628444559,9.660105835728283,9.885374889914612,8623.893152519222,10,0.5714285714285714,2012.9106913880134,-2759.4974231078813,389932.9062845117,90262.24682511843,2.8571428571428568
167,2004,Joe Horgan,WSN,47,40.0,30,3.1500015020377647,70.88174163642431,5.0492703437809725,112.72897876638456,-1.899268841743208,68.50062757002236,101.16262878229026,88.69114414517091,102.83747102750408,97.54421268040316,142.39900383419345,0.04494382,0.7114880084991455,0.4848483502864837,0.2469953559727089,2,1.0,9,5,-0.1657459884881973,425820,2000s,-0.0041436497122049,0.851063829787234,0.6428571428571429,relief,NL,NL,8,21,13,15,9,21,5,17,20,23,20,8,11,22,21,15,10,9,14.88888888888889,14,110,97.61111111111111,horgajo01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0177872002124786,0.0,left_only,7990.426347856832,2740.0251028008943,3901.7685072161266,2835.2696654569722,4509.159150655382,13890.198715480112,14405.45756384644,6914.103681340761,9867.828977248395,7289.299051914814,11592.763087848194,3.1856962373939597,5.06647093046021,10403.308906464925,45,5.7857142857142865,-1324.3811134676669,5685.092529295758,319617.0539142733,359569.1856535574,28.92857142857143
168,2001,Courtney Duncan,CHC,36,42.2,49,5.0625012069943445,118.35707663290276,4.174137097597186,94.96823814787628,0.8883641093971582,93.32136519589592,90.89156392301707,98.7907913487269,114.75872956901114,140.80549791442633,150.88238879417943,0.12435233,-0.7465540170669556,-0.4029639065265655,-0.3916363054793595,0,0.0,6,6,0.2211713194847107,400131,2000s,0.0052410265280737,1.1722222222222225,0.5,relief,NL,NL,12,6,9,11,11,10,5,6,6,9,3,11,12,6,4,11,11,8,8.38888888888889,10,118,96.88888888888889,duncaco01,Rookie of the Year,2001.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0176908534849989,0.0,left_only,11240.163040159952,3938.161611266808,5941.992011988791,4994.668633908497,4007.659649840379,21245.069880682495,13713.936285943675,16665.327106991786,12798.031914401328,13582.507749894015,10898.43435925758,14.717978251290013,11.809521689683299,10430.600404346005,36,3.0,2486.001690815454,-8391.388870118935,474334.88029475004,404645.8694457583,18.0
169,2021,Nabil Crismatt,SDP,45,81.1,71,3.762295317246191,94.6908200484618,4.202821072299328,100.2998787160182,-0.4405257550531374,112.57659327745128,90.12861403604784,114.4483990911712,105.53986090632516,86.77301740958343,77.07909395763981,0.13390313,-0.1784336417913437,-0.3660624027252197,0.0412757730922589,0,0.0,9,9,0.1819821745157241,622503,2020s,0.0022439232369386,1.8022222222222224,0.5,relief,NL,NL,16,15,15,15,18,7,15,15,15,1,17,14,17,9,14,15,16,10,13.555555555555555,16,105,96.88888888888889,crismna01,Rookie of the Year,2021.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.002200168209511,0.0,left_only,9497.477766381024,9129.961714801299,7037.291711917216,7679.425505930251,8134.320163869075,6688.3855619011965,6947.0319095563855,8216.608176592908,7820.731794851605,9993.655977020524,10585.635248609844,12.679397186755788,13.43046769869522,9512.161389044353,81,4.5,1728.3716563407609,-1694.6695456876826,770245.446853501,769295.6990768629,40.5
170,1991,Wayne Rosenthal,TEX,36,70.1,61,5.246445877035123,129.46486052496456,4.362839838062964,108.66182964042636,0.8836060389721592,101.19016883070324,133.54446118169534,99.22034412666582,112.07691553495825,128.17266091396803,126.66513611675136,0.07788162,-1.419219970703125,-0.4974665343761444,-1.9787855086657404,1,0.0,4,13,-0.1194632351398468,121469,1990s,-0.0017041830975727,1.947222222222222,0.2352941176470588,relief,AL,AL,11,11,11,11,9,8,9,11,11,3,4,11,11,7,8,11,11,11,9.38888888888889,11,120,96.83333333333331,rosenwa01,Rookie of the Year,1991.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0202456486548234,0.0,left_only,14067.888618785259,7093.430835032297,8984.903530069158,9075.486722800015,7617.194257793887,16235.007541113977,16915.42735321766,16593.85566834045,17116.748939980003,14510.022237801604,12178.482702484087,10.08293307075829,8.462759324560423,14967.25129602238,52,0.9411764705882352,-1680.595485987118,-19965.42847340724,986158.9921768466,731530.2081768335,12.235294117647058
