,Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,QS_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP,rookie_of_the_year,_merge,ERA-_int_FIP-,IP_int_K/BB+,IP_int_K%+,IP_int_ERA-,IP_int_FIP-,K%+_int_BB%+,HR/9+_int_BB%+,K%+_int_ERA-,WHIP+_int_ERA-,WHIP+_int_FIP-,K-BB%_int_ERA-,K-BB%_int_FIP-,WHIP+_int_HR/9+,ERA-_int_FIP-_int_WAR,ERA-_int_FIP-_int_WPA
0,1981,Fernando Valenzuela,LAD,13,7,25,25,11,8,16,192.1,180,2.4800693896756596,73.03295992786761,2.4390604769892565,72.40733545053712,0.041008912686403,191.39318780580945,92.5524755378197,80.76309114107698,79.74573029420272,183.8531805988114,96.06046677719505,0.15699208,4.012380123138428,2.5653810501098633,0.8143067737180902,4.876076698303223,123619,1980s,0.0253830124846601,starter,NL,NL,0.8,0.8,0.4,1.0,0.8,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8999999999999999,1,1,0.8971036585365854,valenfe01,Rookie of the Year,1981.0,NL,107.0,120.0,17.0,0.0,0.8916666666666667,1,0.0208869345296118,1.0,both,5288.122028442745,36766.63137749599,35318.19599303167,14029.631602143367,13909.44914004818,17661.022346793765,8890.634001547887,13427.341971284,5824.066724995045,5774.175844160396,11.465596287632586,11.36737819963756,7380.664752299765,25785.288600673644,21217.955715654134
1,1984,Dwight Gooden,NYM,17,9,31,31,7,3,21,218.0,276,2.6009174311926606,74.10048406475286,1.6856825640442177,48.63871347108003,0.9152348671484428,212.72095573033027,43.77993955897856,80.03054458938742,81.35157184858849,211.7651082174248,99.5506563933574,0.23094426,4.349802017211914,4.197781562805176,-0.1392355583927917,8.258535385131836,114947,1980s,0.0378831898400542,starter,NL,NL,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.4166666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.8333333333333334,0.8958333333333334,1,1,0.8889508928571429,goodedw01,Rookie of the Year,1984.0,NL,118.0,120.0,23.0,0.0,0.9833333333333332,1,0.0199532202624399,1.0,both,3604.152212493846,46373.168349212,46164.79359139861,16153.905526116125,10603.239536695446,21081.355524255003,4358.321719957829,15691.89702693595,6028.190853408929,3956.8357935654763,17.113081457976143,11.23283168993061,3561.566898559106,29765.018580281623,15677.348564244514
2,1975,John Montefusco,SFG,15,9,34,34,10,4,23,243.0,215,2.8888892516950757,76.30571042473213,2.5667121977141414,73.0551051384263,0.3221770539809343,171.80639404434564,64.06470139231175,90.64359871026129,89.56670118016629,161.5455171594004,94.0276551298213,0.12684366,4.453229904174805,1.940307021141052,2.140700927650035,5.958042144775391,119261,1970s,0.0245186919538081,starter,NL,NL,0.8333333333333334,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9270833333333334,1,4,0.88,montejo01,Rookie of the Year,1975.0,NL,12.0,24.0,12.0,0.0,0.5,1,0.0183260489883736,1.0,both,5574.521697741117,41748.95375277599,39255.560669734296,18542.287633209908,17752.39054863759,15189.746175232729,6023.853648511271,12326.845452778802,6834.450763952283,6543.3047716190595,9.678895589173177,9.266576917442798,5738.06396580177,33213.23521210644,24824.626725852046
3,1980,Britt Burns,CHW,14,13,32,32,11,1,21,232.0,130,2.7543103448275863,68.42156025884752,3.368791581844462,84.58020259635742,-0.6144812370168751,148.49963167174147,76.04158700550599,88.80255514614448,82.72716718191874,116.18113689132072,78.23665463555783,0.07332625,3.445065975189209,2.193961381912231,1.134962614974862,4.496792793273926,111757,1980s,0.0193827275572151,starter,AL,AL,1.0,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9107142857142856,1,3,0.8698369565217393,burnsbr01,Rookie of the Year,1980.0,AL,33.0,140.0,4.0,0.0,0.2357142857142857,1,0.01484942230685,0.0,both,5787.109428652201,34451.91454784402,26954.023758786407,15873.801980052625,19622.607002354922,9089.623482132725,5949.239380489494,7949.294658750913,5660.321854381406,6997.080560469419,5.017096432930318,6.201949080631153,6290.705080982914,26023.431972650804,19936.97378734636
4,1995,Hideo Nomo,LAD,13,6,28,28,4,3,18,191.1,236,2.5400697539344748,65.44498740574907,2.8890112274971216,70.29493775477069,-0.3489414735626468,151.5889568831187,68.91865873537779,69.00679622652002,76.70451593184968,176.9257796177266,116.71416328867852,0.2025641,3.581926107406616,3.4642748832702637,0.0192536587125902,5.189611911773682,119827,1990s,0.0271565249177063,starter,NL,NL,1.0,1.0,0.7692307692307693,1.0,1.0,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,1.0,0.5384615384615384,0.9615384615384616,0.90625,1,5,0.8493421052631578,nomohi01,Rookie of the Year,1995.0,NL,118.0,140.0,18.0,0.0,0.8428571428571429,1,0.0187437263600555,1.0,both,4600.451316048882,28968.649660363983,33810.51648494755,12506.537093238649,13433.362604936678,20649.74433228009,8043.783589277594,11578.905418834453,5019.926079123982,5391.93917293919,13.256804973356896,14.239230800851145,5286.372356969497,23874.55694930219,16478.47667480862
5,1984,Orel Hershiser,LAD,9,6,20,20,8,4,16,147.2,109,2.194130849932777,63.336556248007696,2.443194949171404,70.83994571372189,-0.2490640992386268,197.8284998812339,46.16588114376389,81.83077065399252,73.39392873344633,126.30999270105004,63.84822770218418,0.13402062,1.9692940711975095,2.3814899921417236,-0.1861402228246453,3.83388352394104,115861,1980s,0.0260454043745994,starter,NL,NL,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.4166666666666667,0.75,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.8229166666666666,2,3,0.8448660714285715,hershor01,Rookie of the Year,1984.0,NL,15.0,120.0,0.0,0.0,0.125,1,0.0133783564619396,0.0,both,4486.758206302958,29120.35518251763,18592.830925594564,9323.141079706733,10427.640009059862,8064.669175037865,2947.609691339008,8000.039957395497,4648.518695488192,5199.221927194111,8.488404537022866,9.49401344531935,3388.2953905821605,17201.708363052163,8835.746334569187
6,2013,José Fernández,MIA,12,6,28,28,0,0,20,172.2,187,2.1891893181636215,59.51361397990536,2.729321538540294,74.59056653808503,-0.5401322203766719,128.06784928017692,58.79598472668036,72.75131893417984,76.36925902352571,139.29554319698215,108.76698661475088,0.18942731,3.533018112182617,3.647681713104248,-0.0726659638261213,4.164601802825928,605228,2010s,0.0241846794589194,starter,NL,NL,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.9166666666666666,0.890625,1,9,0.8213263358778626,fernajo02,Rookie of the Year,2013.0,NL,142.0,150.0,26.0,0.0,0.9466666666666668,1,0.0205169460637782,1.0,both,4439.154183490038,22053.283646046464,23986.692538520325,10248.244327339702,12844.495557858241,15150.75648240061,6395.06208376794,8289.981186946428,4545.010601457513,5696.426296658546,11.273503804591865,14.129490370685458,4490.205787135114,18487.30951558487,15683.612133041543
7,2003,Brandon Webb,ARI,10,9,28,28,1,1,21,179.2,171,2.855287731236487,63.20292175589028,3.3320785912030906,74.32170692240959,-0.4767908599666035,131.27594499961396,57.02058443083931,81.88773274324583,83.38925824956827,134.21189632828018,102.23647367340014,0.13941019,3.1040899753570557,2.970672607421875,0.1343745770477102,4.306087493896484,425630,2000s,0.024029506104333,starter,NL,NL,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9322916666666666,1,14,0.8052685950413223,webbbr01,Rookie of the Year,2003.0,NL,73.0,160.0,7.0,0.0,0.45625,1,0.017321930666055,0.0,both,4697.349027381262,23524.649343930818,24050.771822027808,11325.963578655537,13318.449880495798,13721.351005623324,5829.583479005393,8482.58398234595,5270.444764429191,6197.632012101539,8.811131330543796,10.361203283177435,4754.904240644571,20227.195901273266,14580.994026647391
8,2018,Walker Buehler,LAD,8,4,23,23,0,0,13,136.1,151,2.3105135336323683,60.05962232493841,2.9183777770136605,72.4925779571887,-0.6078642433812922,161.8681729525248,66.38561147634506,75.91860808234743,71.32858114355878,126.60699900151997,78.2161120072017,0.21616541,3.006216287612915,3.2934985160827637,-0.3503813430471547,3.2966508865356445,621111,2010s,0.0242222695557358,starter,NL,NL,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.0833333333333333,0.9166666666666666,0.8854166666666666,1,13,0.7913135593220338,buehlwa01,Rookie of the Year,2018.0,NL,28.0,150.0,1.0,0.0,0.1866666666666666,1,0.0220882901367591,0.0,both,4353.876853469908,22030.258338838623,17231.212564106867,8174.1145984241175,9866.239859973382,9902.70721479856,5192.42442290038,7603.968543725144,4283.967644455864,5170.792729125094,12.982812884315464,15.670387836072658,4735.191474955245,14353.211988858597,13088.695511162108
9,1981,Dave Righetti,NYY,8,4,15,15,2,0,13,105.1,89,2.0506330104119512,57.52451888501338,2.116061752214203,57.47844321705898,-0.0654287418022518,161.4882375151899,12.032170024915075,77.77086597223195,81.22476261053424,173.69280274678445,107.55755632182009,0.12085308,1.904774069786072,1.8808727264404297,0.0132875438327562,3.4683759212493896,121201,1980s,0.033000722371545,starter,AL,AL,1.0,1.0,1.0,0.8,1.0,0.4,0.8,1.0,0.2,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.7875000000000002,2,8,0.790015243902439,righeda01,Rookie of the Year,1981.0,AL,127.0,140.0,23.0,0.0,0.9071428571428573,1,0.0181234450027219,1.0,both,3306.4197923208785,16972.413762846456,18255.113568687044,6045.826934814906,6040.984382112899,18681.973414132055,1294.1508051285186,9991.594911798305,4672.415390720405,4668.672905528688,6.952015282772033,6.9464468963866866,977.3101539633128,11467.906793228143,6297.982684240259
10,1992,Cal Eldred,MIL,11,2,14,14,2,1,12,100.1,62,1.794020024500243,45.83891376392662,2.813218567231661,72.24617424082518,-1.0191985427314183,170.27963467514863,45.63392273358121,80.916756109312,72.38848006314335,112.10702887506729,65.83701827527288,0.09898477,3.25858211517334,2.2707884311676025,1.0739988491060155,2.611504077911377,113793,1990s,0.0260889518272864,starter,AL,NL,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5833333333333334,0.8958333333333334,1,12,0.7889093137254903,eldreca01,Rookie of the Year,1992.0,AL,22.0,140.0,1.0,0.0,0.1571428571428571,1,0.0325532678838495,0.0,both,3311.6861507988024,17044.991430982376,11221.913590394235,4588.475267769054,7231.8420415066,7380.79250883435,3004.4014049831767,5138.864428934241,3318.2092951161494,5229.7907436703545,4.537354335972111,7.151270940608005,3303.3703060028674,8648.481887573704,10791.401262060217
11,1983,Mike Boddicker,BAL,16,8,26,26,10,5,14,177.1,119,2.791353463520063,69.85784829685802,3.245702197228382,81.34827859733258,-0.4543487337083189,148.02905033702376,78.1261498739398,81.81708938477655,78.69883738924376,133.8097697292815,90.39426315638164,0.09530583,1.686292052268982,2.452366590499878,-0.3107472652965564,3.768622636795044,111139,1980s,0.0212796309248732,starter,AL,AL,1.0,0.875,0.5,1.0,0.875,0.75,1.0,0.875,0.75,0.875,1.0,1.0,0.875,0.875,0.5,0.625,0.8359375,1,13,0.7886513157894737,boddimi01,Rookie of the Year,1983.0,AL,70.0,140.0,5.0,0.0,0.5,1,0.0095216942533539,0.0,both,5682.815705463002,26215.944814686907,23697.710219055753,12371.824933373555,14406.7801395876,12095.635537803502,7062.155751099826,9347.662594385652,5497.731443476889,6402.014949226375,6.65786021394614,7.752965210790017,6148.437164776875,21416.387908342265,9582.886958631609
12,2001,Roy Oswalt,HOU,12,2,20,20,3,1,14,127.2,130,2.8198435667227058,62.42996656055399,2.853314359464922,63.89201859375299,-0.0334707927422162,364.09896382432703,78.97834901293206,90.89628912893755,75.5607025061524,139.72512026431377,38.37559023269913,0.21899225,1.6935820579528809,2.3979125022888184,-0.4607716947279838,3.9699370861053462,400061,2000s,0.0312101972178093,starter,NL,AL,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,0.4444444444444444,1.0,0.8888888888888888,1.0,1.0,1.0,0.3333333333333333,0.7777777777777778,0.8888888888888891,1,15,0.785054347826087,oswalro01,Rookie of the Year,2001.0,NL,82.0,160.0,0.0,0.0,0.5125,1,0.0133143243549754,0.0,both,3988.776584294293,46313.3881984544,17773.035297620714,7941.091746502468,8127.06476512538,5362.033960477911,3030.840758975379,8723.034585770494,4717.252130751062,4827.725809480126,13.67167884452048,13.991856908887803,5967.659534193233,15835.192090178522,6755.320456343392
13,1998,Kerry Wood,CHC,13,6,26,26,1,1,18,166.2,233,3.4020002076416143,79.88814602751945,3.163152242218018,72.09715561191871,0.2388479654235964,136.54345327200767,75.51876570766645,75.51319821892162,87.96102474134916,190.2195343289462,139.31063657753648,0.21173105,2.428325653076172,1.954258680343628,0.3658622513552929,4.39198637008667,134268,1990s,0.0264259107706779,starter,NL,NL,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,1.0,0.1428571428571428,1.0,1.0,0.6428571428571429,1.0,1.0,0.9285714285714286,1.0,1.0,0.7142857142857143,1.0,0.8839285714285714,1,12,0.7835181451612903,woodke02,Rookie of the Year,1998.0,NL,128.0,160.0,16.0,0.0,0.8,1,0.0146108643386051,1.0,both,5759.708095693755,22693.52193380767,31614.486605470855,13277.409869773732,11982.54726270089,26499.604416848048,10520.567324284846,15196.285935757604,7027.043189267154,6341.739688560882,16.914801040960022,15.265206459724942,6642.708018848199,25296.559451964822,13986.446923003652
14,1979,John Fulgham,STL,10,6,19,19,10,2,14,144.1,74,2.5565818059568475,68.28865156566272,3.210225539839746,87.46043028176224,-0.6536437338828986,177.54031995109364,84.61038479657542,88.47559409108116,76.30941198067613,96.99674752170506,54.63364282947558,0.08421053,2.6819121837615967,2.3709208965301514,0.2872965867407209,2.5417699813842773,114473,1970s,0.0176389311685237,starter,NL,NL,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,0.9166666666666666,0.5,0.75,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.6666666666666666,0.9010416666666666,1,11,0.7815241228070176,fulghjo01,Rookie of the Year,1979.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0186114655361665,0.0,left_only,5972.554849294198,25583.56010495259,13977.231317877699,9840.394690611998,12603.048003601938,5299.285659721655,4622.573542640593,6623.777094512276,5211.066845929001,6674.054006378197,5.750623541329787,7.365089188055248,6456.568711285409,15180.86062810709,16017.867618506516
15,1976,Mark Fidrych,DET,19,9,29,29,24,4,23,249.1,96,2.346257019528458,63.241471481401625,3.161945581301172,86.46364828685952,-0.8156885617727139,121.38206294828726,74.93066059883034,91.49080811204388,81.51856168294465,78.12832468434955,64.36562480987412,0.04343434,4.947661876678467,4.155771255493164,0.074572535398345,4.576262474060059,114102,1970s,0.0183711861664394,starter,AL,AL,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.75,0.625,1.0,0.890625,1,9,0.78125,fidryma01,Rookie of the Year,1976.0,AL,22.0,24.0,22.0,0.0,0.9166666666666666,1,0.0198621512512182,1.0,both,5468.088347311367,30236.271880418353,19461.765678871474,15753.450546017144,21538.094788256705,5028.77843365687,4822.958786860331,4940.950217414978,5155.353793876823,7048.392246204789,2.746851574423502,3.755491497331874,6108.239677969542,25023.407508646094,27054.252254302213
16,1990,Kevin Appier,KCR,12,8,24,24,3,3,17,170.0,114,2.5941176470588236,66.45233561910518,3.131828428717221,83.45712417674987,-0.5377107816583973,152.35137801324436,66.10223015423011,94.77576120071107,87.5379705112631,109.85489136993117,72.10626633236934,0.09773371,2.5296783447265625,1.9633530378341677,0.655799669385249,3.409048318862915,110293,1990s,0.0200532254050759,starter,AL,AL,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.8660714285714285,1,13,0.7763761467889908,appieke01,Rookie of the Year,1990.0,AL,31.0,140.0,0.0,0.0,0.2214285714285714,1,0.0148804608513327,0.0,both,5545.92082559872,25899.734262251543,18675.3315328883,11296.897055247882,14187.711110047478,7921.22605503376,4766.385012664493,7300.114110715008,5817.102595829788,7305.6672751391525,6.494633298220297,8.15657437172446,5786.455073969722,18906.312067054147,14029.39581408514
17,1995,Ismael Valdez,LAD,13,11,27,27,6,2,18,188.0,142,3.0638297872340425,78.93968326196736,3.5341480113090356,86.19534386498398,-0.470318224074993,151.3702926775428,85.1707515276541,86.25693862183202,79.61035514306862,108.8272171244977,71.89470025425308,0.12450852,1.4781019687652588,1.6526552438735962,-0.1073930299863461,3.5529181957244873,123595,1990s,0.0188985010410876,starter,NL,NL,0.9230769230769232,0.9230769230769232,0.3846153846153846,0.9230769230769232,0.9230769230769232,0.8461538461538461,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.8461538461538461,0.8461538461538461,0.2307692307692307,0.9615384615384616,0.8341346153846155,2,10,0.7700657894736841,valdeis01,Rookie of the Year,1995.0,NL,1.0,140.0,0.0,0.0,0.0071428571428571,1,0.0078622445147088,0.0,both,6804.233143358197,28457.615023378046,20459.516819405566,14840.660453249864,16204.724646616989,7824.100154670279,6123.325651510159,8590.786050089198,6284.416219366571,6862.041936770295,9.828663132216327,10.732054695520235,6780.473776918597,24174.88374298896,10057.350405135576
18,2014,Masahiro Tanaka,NYY,13,5,20,20,3,1,16,136.1,141,2.772616240358842,72.1345799041793,3.044232605469401,77.59430110824681,-0.271616365110559,253.4653595597201,111.50098618948972,95.68422472683164,82.29209959955668,128.97515610981435,50.88472675368861,0.22140221,1.8076982498168943,1.223777174949646,0.6343314659313315,2.903388500213623,547888,2010s,0.0213327590023043,starter,AL,AL,1.0,0.875,0.25,0.9375,0.8125,1.0,0.8125,0.875,0.625,1.0,1.0,0.75,1.0,1.0,0.75,0.84375,0.845703125,1,15,0.7688492063492064,tanakma01,Rookie of the Year,2014.0,AL,16.0,150.0,0.0,0.0,0.1066666666666666,1,0.0132821326217258,0.0,both,5597.232313401778,34496.6354360779,17553.51874654573,9817.516324958802,10560.58438083239,6562.865576662235,5673.697215018992,9303.568704057403,5936.106034046903,6385.397955157838,15.970755408206886,17.179549748771294,9175.650260954282,16250.939931754816,10118.10705675496
19,1998,Orlando Hernandez,NYY,12,4,21,21,3,1,14,141.0,131,3.127659235997925,68.85539958826052,3.529223120526158,78.07140991900428,-0.4015638845282328,135.333338174791,63.55264646082621,82.2361809595619,81.73221557797486,140.2311814215127,103.6190996425059,0.13763066,2.3448739051818848,2.3135838508605957,0.1353281358021392,3.3556432723999023,133340,1990s,0.0237988884567368,starter,AL,AL,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,0.4285714285714285,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.75,0.8593750000000001,3,14,0.7613407258064515,hernaor01,Rookie of the Year,1998.0,AL,25.0,140.0,1.0,0.0,0.1785714285714285,1,0.0166303113842686,0.0,both,5375.638126391926,19082.000682645532,19772.596580433292,9708.611341944734,11008.068798579603,14530.628760702048,6585.268006169301,9655.674031512113,5627.70436285531,6380.949305976503,9.476614089896023,10.745019674283105,5194.298601087068,18038.72391368348,12605.193566277265
20,2022,Spencer Strider,ATL,10,4,20,20,0,0,10,107.1,165,2.767080876466781,67.63015415993466,1.9198843613004208,49.80523854422395,0.8471965151663603,177.90042858628726,53.23447771581484,75.27196354828128,77.20589079212958,168.4819143062145,94.70573702120338,0.30254042,1.9977420568466189,2.38915753364563,-0.2987835863776218,4.126920700073242,675911,2020s,0.0385333398699649,starter,NL,NL,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,1.0,0.9,1.0,0.3,0.8,0.8875000000000001,1,18,0.7609508547008548,stridsp01,Rookie of the Year,2022.0,NL,103.0,150.0,8.0,0.0,0.6866666666666666,1,0.0186530537520692,0.0,both,3368.3359607181856,19053.135901591366,18044.41302219557,7243.189510529002,5334.141048086384,15956.203869113273,5041.610447015071,11394.457837690186,5221.446296326803,3845.2578079213167,20.460855244211377,15.0680977873697,4110.015272903256,13900.855401088971,6729.0664103155805
21,2008,Edinson Volquez,CIN,17,5,32,32,0,0,20,194.1,204,3.2418528265300064,73.60782137448037,3.538536332879885,79.25312738787808,-0.2966835063498787,109.48053694324165,58.80116833519564,89.02701991921822,95.44103724143828,137.23428199752965,125.35038859264957,0.13493976,2.5418620109558105,1.8352664709091189,0.5936252270290097,3.824448585510254,450172,2000s,0.0197034960613614,starter,NL,NL,1.0,1.0,0.9090909090909092,0.8181818181818182,0.9090909090909092,0.1818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.9090909090909092,0.9090909090909092,0.8977272727272726,1,18,0.7571138211382112,volqued01,Rookie of the Year,2008.0,NL,9.0,160.0,0.0,0.0,0.05625,1,0.0130956311744245,0.0,both,5833.650044135868,21250.172220683202,26637.174135720503,14287.278128786638,15383.032025987135,17202.370576623594,7370.749300518574,10101.516515729229,7025.206821062918,7564.000682526924,9.932621750395251,10.694397988969694,5612.044496919489,22310.494659657248,14828.33343239965
22,1999,Tim Hudson,OAK,11,2,21,21,1,0,13,136.1,132,3.2347185850469997,67.98675677341917,3.4125826886479844,71.43381455261425,-0.1778641036009847,126.9492713177124,44.981793989777735,86.81994923339144,90.32486527654868,144.81242049570932,114.07108957186392,0.12068966,2.1738760471343994,2.335169553756714,-0.0593200208596398,3.790585517883301,218596,1990s,0.0278514733128824,starter,AL,AL,1.0,1.0,1.0,0.875,1.0,0.25,0.875,1.0,0.5,1.0,0.875,1.0,1.0,1.0,0.375,0.5625,0.83203125,1,17,0.7535000000000001,hudsoti01,Rookie of the Year,1999.0,AL,13.0,140.0,0.0,0.0,0.0928571428571428,1,0.01597263811267,0.0,both,4856.553375386116,17277.795826340658,19708.970429466037,9252.99759686235,9722.1421606108,16518.91058948448,5131.122251311066,9845.326810011891,6140.89464614857,6452.249675654844,8.205298559486657,8.621322790858066,4062.974482024141,18409.180891565873,10557.545054381595
23,1980,Bill Gullickson,WSN,10,4,19,19,5,2,12,133.0,112,2.774436090225564,77.24891084603007,2.714818286537228,76.03527295567604,0.0596178036883361,150.83945351961802,63.62123887529852,87.88659900654406,89.36693602864129,153.12528036323044,101.51540600580084,0.12181818,1.670018196105957,1.452720284461975,0.1783238758094401,3.0784554481506348,115242,1980s,0.0231462815650423,starter,NL,NL,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0,0.5714285714285714,0.8571428571428571,1.0,0.4285714285714285,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.5714285714285714,0.5714285714285714,0.8392857142857143,2,14,0.7505434782608695,gullibi01,Rookie of the Year,1980.0,NL,53.0,120.0,5.0,0.0,0.4416666666666666,1,0.0125565277902703,0.0,both,5873.64202170658,20061.647318109197,20365.66228830965,10274.105142522,10112.691303104913,15544.575005825422,6458.53589501797,11828.761131052548,6903.498473859384,6795.039374150179,9.410321726245643,9.262478567263676,5685.635184631709,18081.74528220913,9809.089053662568
24,2007,Chris Young,SDP,9,8,30,30,0,0,18,173.0,167,3.121387283236994,77.31965960675231,3.4303565857727407,79.04414331099696,-0.3089693025357465,115.84484077851256,49.75107137181988,71.99094661480241,78.39039479316652,138.26753352973054,119.3557957031833,0.13475177,2.2003440856933594,2.83231520652771,-0.7068405312736967,4.265120506286621,432934,2000s,0.0246538757588822,starter,NL,NL,1.0,0.9230769230769232,1.0,1.0,1.0,0.1538461538461538,1.0,1.0,0.9230769230769232,0.9230769230769232,1.0,1.0,0.7692307692307693,0.7692307692307693,0.3076923076923077,0.9615384615384616,0.8581730769230771,1,19,0.7484243697478992,youngch03,Rookie of the Year,2007.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.012718751940424,0.0,left_only,6111.666254713632,20041.157454682674,23920.283300643383,13376.30111196815,13674.636792802474,16503.031484357565,5938.078710669425,10690.798627183978,6061.118641846564,6196.301600236684,10.418960987807377,10.6513382192905,3900.006126219965,26066.993070559063,13447.768697290825
25,2014,Collin McHugh,HOU,11,9,25,25,0,0,16,154.2,157,2.7349139729804977,73.21996827405404,3.1063900979889136,82.54208486200567,-0.371476125008416,144.55549046097912,85.17970696032783,82.26509564928817,79.58992175056663,125.74630679967798,86.98826110407623,0.18739903,1.3684639930725098,1.395613431930542,-0.007013383424228,3.0431253910064697,543521,2010s,0.0197349247146982,starter,AL,AL,0.9375,0.75,0.625,1.0,1.0,0.6875,0.875,0.75,0.8125,0.9375,0.875,0.8125,0.875,0.9375,0.5,0.84375,0.826171875,3,17,0.7475198412698414,mchugco01,Rookie of the Year,2014.0,AL,21.0,150.0,0.0,0.0,0.14,1,0.0088746043649319,0.0,both,6043.728834870331,22290.45662908298,19390.080508510342,11290.519107859132,12727.989485721273,10938.452568763665,7409.634589833697,9207.140594451888,5827.571545510932,6569.518075295661,13.721351031188501,15.468306637317545,6779.446211708688,18391.824673751853,8270.625294414122
26,2023,Kodai Senga,NYM,12,7,29,29,0,0,16,166.1,202,2.9759519948084643,71.08780309813957,3.6337978861090567,83.71269348158845,-0.6578458913005925,101.98113314356888,74.95338083903182,82.81420100810195,91.6562818619674,130.74359799456607,128.2037146095269,0.18011527,2.5160703659057617,1.6046380996704102,0.935858240313156,3.4204468727111816,673540,2020s,0.0205926964040408,starter,NL,NL,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7857142857142857,1.0,0.1428571428571428,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.9285714285714286,1.0,0.8482142857142858,1,17,0.7447429906542056,sengako01,Rookie of the Year,2023.0,NL,71.0,150.0,0.0,0.0,0.4733333333333333,1,0.0151479251409136,0.0,both,5950.951471034072,16939.06621514679,21716.511626897423,11807.684094600983,13904.67838729184,16761.814924318063,9609.301846106418,9294.27515058003,6515.64371771112,7672.794229172951,12.803998848728245,15.077934388863543,6869.948200689687,20354.913348754497,14973.012645212128
