Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
2024,Kyle Leahy,STL,31,47.0,32,4.021277248508738,98.9112058526789,3.622480828193273,90.55327860174016,0.398796420315465,116.64751014794896,68.3075668917374,89.64783594613645,79.1910197383991,77.840372275883,66.73127511553837,0.11956522,0.5140083432197571,0.9256819486618042,-0.0927580765813888,1,0.0,7,6,0.3015671074390411,681517,2020s,0.006416321434873215,1.5161290322580645,0.5384615384615384,relief,NL,,,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.7727272727272727,0.5,0.9545454545454546,0.7954545454545454,0.4090909090909091,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.45454545454545453,0.7272727272727273,0.5909090909090909,0.3181818181818182,0.20454545454545456,0.36363636363636365,0.5454545454545454,0.4747474747474747,12,78,0.4829501915708812,leahyky01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.010936347728079937
2024,Cam Booser,BOS,41,42.0,42,3.000000544956851,69.82584584554432,3.3423389419676823,80.13634017196256,-0.3423383970108311,116.99203548316372,73.63590379406094,100.3762200107692,98.84861551248818,104.87565637625616,89.64341998056919,0.16384181,-0.0026717754080891,0.0662471950054168,-0.0700376784361035,1,1.0,7,7,0.5071658492088318,592155,2020s,0.012075377362115043,1.024390243902439,0.5,relief,AL,,,0.7272727272727273,0.6818181818181818,0.3181818181818182,0.5,0.25,0.6818181818181818,0.6136363636363636,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.4090909090909091,0.36363636363636365,0.22727272727272727,0.6363636363636364,0.5454545454545454,0.20454545454545456,0.22727272727272727,0.5909090909090909,0.4583333333333334,13,82,0.47203065134099614,booseca01,Rookie of the Year,2024.0,AL,0.0,0.0,0.0,0.0,0.0,0,-6.361370019259763e-05
2024,Victor Vodnik,COL,56,65.2,59,3.974619905054688,84.94319134976713,3.8304946814905834,89.80979006079912,0.1441252235641044,69.37704734975729,61.112733885209046,104.85645051116128,113.35973299805003,92.65735528966978,133.55620736231114,0.09824561,0.5871101021766663,0.4630859792232513,-0.0162450080658284,9,3.0,19,9,0.6167627573013306,680767,2020s,0.009459551492351696,1.1642857142857144,0.6785714285714286,relief,NL,,,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.22727272727272727,0.18181818181818182,0.36363636363636365,0.22727272727272727,0.6363636363636364,0.5454545454545454,0.9090909090909091,0.3181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.7954545454545454,0.6818181818181818,0.6818181818181818,0.486111111111111,11,87,0.45727969348659,vodnivi01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.009004756168353776
2024,Randy Rodríguez,SFG,32,47.2,47,3.9650358112118194,98.2653997762394,3.3644834741309597,86.08894589842312,0.6005523370808596,122.37573608750682,67.35221974633195,95.9002375040709,92.72410520820796,105.18180332703687,85.94988248633322,0.165,-0.5089235901832581,0.1683482378721237,-0.8843868666115825,0,1.0,9,8,0.4757960438728332,678495,2020s,0.010080424658322736,1.475,0.5294117647058824,relief,NL,,,0.3181818181818182,0.6363636363636364,0.5,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.4090909090909091,0.5,0.5909090909090909,0.3181818181818182,0.5,0.22727272727272727,0.3181818181818182,0.7272727272727273,0.5909090909090909,0.29545454545454547,0.3181818181818182,0.18181818181818182,0.4583333333333333,14,93,0.44616858237547885,rodrira02,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.010782279453035127
2024,Yuki Matsui,SDP,61,61.0,66,3.836066293447456,96.76192678030912,3.995344529950305,98.6052742914792,-0.1592782365028493,92.53288062938536,105.26084344503796,80.52859655676076,88.98171500200877,118.6362299297753,128.20980665709604,0.16064257,-0.699819803237915,0.6039326190948486,-1.3447278455103788,0,4.0,12,10,0.29680997133255,673513,2020s,0.004865737234959836,1.0,0.5454545454545454,relief,NL,,,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.6818181818181818,0.7727272727272727,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.7272727272727273,0.6818181818181818,0.13636363636363635,0.5909090909090909,0.5,0.5,0.4772727272727273,0.4090909090909091,0.045454545454545456,0.4128787878787879,15,98,0.4226053639846744,matsuyu01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.011472455790785492
2024,Erik Miller,SFG,54,51.0,67,4.23529475123009,104.96322144758558,3.7835154732114353,96.5996115302033,0.4517792780186549,87.22525867313661,94.42516479522072,79.4205863830068,97.30661125014696,140.13085741788933,160.65398534757293,0.18224299,-0.6056381464004517,0.5260987281799316,-1.1802352674356678,0,3.0,10,10,0.1812045127153396,669062,2020s,0.0035530296610850904,0.9444444444444444,0.5,relief,NL,,,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.5454545454545454,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.4090909090909091,0.9090909090909091,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.7272727272727273,0.36363636363636365,0.22727272727272727,0.13636363636363635,0.356060606060606,17,106,0.36973180076628354,milleer01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.011875257772557875
2024,Bryce Jarvis,ARI,44,59.1,38,3.185393531490157,76.17852239451807,5.130728592395255,129.69650099835332,-1.945335060905098,41.97542976930921,81.1631982634853,96.46793447026836,111.08430464179624,65.92295080462335,157.0512793768892,0.01937985,1.0404871702194214,0.492921769618988,0.8333498066810603,0,0.0,11,5,-0.5923318862915039,686826,2020s,-0.010022536147064364,1.3431818181818183,0.6875,relief,NL,,,0.6818181818181818,0.045454545454545456,0.2727272727272727,0.2727272727272727,0.4090909090909091,0.13636363636363635,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.045454545454545456,0.7727272727272727,0.5,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.7272727272727273,1.0,0.38888888888888895,16,107,0.3697318007662835,jarvibr01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.017605535875117113
2024,Kyle Nicolas,PIT,49,52.2,53,3.7594941247256943,88.87294715543557,3.8402292872751262,93.98694372694789,-0.0807351625494314,64.39914620321193,45.71851201414901,99.49524814289065,116.31180540112295,100.94405711624763,156.74750547936227,0.09787234,-0.3253656029701233,0.3173201382160187,-0.8146108669502731,0,0.0,9,9,0.2225598990917205,693312,2020s,0.004263599599458247,1.0653061224489797,0.5,relief,NL,,,0.5,0.2727272727272727,0.8181818181818182,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.5,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.22727272727272727,0.29545454545454547,0.22727272727272727,0.22727272727272727,0.31186868686868685,18,119,0.31245210727969347,nicolky01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0062330575281632815
2024,Anthony Molina,COL,31,51.1,35,6.6623383224624355,142.38349640480314,3.993854144275408,93.5734454960787,2.6684841781870277,67.1490601123071,62.54133975716852,123.02590833252847,123.86451735772286,68.40775050862844,101.87447043368309,0.069869,-0.0948019102215766,-0.1082657501101493,-0.1557626543487343,0,2.0,1,2,0.23973448574543,683627,2020s,0.0046914772161532284,1.6483870967741936,0.3333333333333333,relief,NL,,,0.045454545454545456,0.3181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.5454545454545454,1.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.13636363636363635,0.06818181818181818,0.09090909090909091,0.5,0.28914141414141414,19,127,0.28505747126436787,molinan01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0018552232920073697
2024,Stephen Kolek,SDP,42,46.2,39,5.207143566559869,131.34633397307977,3.5828151576373117,88.59355593704247,1.624328408922557,118.47012749401064,68.79547628906012,122.85653349922325,117.973404452195,82.72845265323976,69.83064138440565,0.12796209,-0.8215910196304321,-0.3938181400299072,-1.3036516786116328,0,1.0,1,8,0.2703762650489807,663568,2020s,0.0058523001092852965,1.1,0.1111111111111111,relief,NL,,,0.09090909090909091,0.5454545454545454,0.4090909090909091,0.13636363636363635,0.09090909090909091,0.8636363636363636,0.4090909090909091,0.3181818181818182,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.6818181818181818,0.4090909090909091,0.06818181818181818,0.045454545454545456,0.09090909090909091,0.2840909090909091,20,130,0.27931034482758627,kolekst01,Rookie of the Year,2024.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.017783355403256106
2024,Brendon Little,TOR,43,40.0,32,3.6000006866456387,89.82439801611038,4.950672583580082,120.44036140525236,-1.3506718969344431,64.3765697768404,115.9765495290162,97.19289859342362,105.78702890832214,82.70895520289635,128.47680444839116,0.08187135,0.0075162276625633,-0.3282713890075683,0.33749956108761,1,3.0,5,8,-0.3089639544486999,663893,2020s,-0.007724098861217497,0.9302325581395349,0.38461538461538464,relief,AL,,,0.45454545454545453,0.13636363636363635,0.045454545454545456,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.4090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.4090909090909091,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.8181818181818182,0.24999999999999994,21,137,0.2331417624521073,littlbr02,Rookie of the Year,2024.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0001879056915640825
2024,Jacob Latz,TEX,46,43.2,40,3.709924852478184,91.26976238745635,5.053535441959037,120.7961952571146,-1.3436105894808523,53.64714148673564,106.23807440394198,100.3762200107692,120.67310636944914,92.07832934178587,171.6369824016869,0.06770833,-0.8684839010238647,-0.1935454905033111,-0.6191981040144017,0,3.0,13,9,-0.2370508015155792,656641,2020s,-0.005487287072119889,0.9391304347826087,0.5909090909090909,relief,AL,,,0.4090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.25,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.5681818181818182,0.45454545454545453,0.2727272727272727,0.1994949494949495,22,141,0.19195402298850575,latzja01,Rookie of the Year,2024.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.020103794005182054
